,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime
8399,50550.0,14.0,50540.0,50550.0,0.0,0.0,18.0,6.0,12.0,-18.0,14.0,-0.0,14.0,22:29:25
8400,50560.0,14.0,50550.0,50560.0,1.0,1.0,38.0,19.0,0.0,0.0,14.0,0.0,14.0,22:29:26
8401,50560.0,2.0,50550.0,50560.0,0.0,0.0,46.0,15.0,8.0,-4.0,2.0,-0.0,2.0,22:29:26
8402,50560.0,0.0,50550.0,50560.0,0.0,0.0,46.0,9.0,0.0,-6.0,0.0,-0.0,0.0,22:29:27
8403,50560.0,0.0,50550.0,50560.0,0.0,0.0,48.0,8.0,2.0,-1.0,0.0,-0.0,0.0,22:29:27
8404,50560.0,6.0,50550.0,50560.0,0.0,0.0,48.0,6.0,0.0,-2.0,6.0,-0.0,6.0,22:29:28
8405,50550.0,20.0,50550.0,50560.0,0.0,0.0,43.0,1.0,-5.0,-5.0,10.0,10.0,0.0,22:29:28
8406,50550.0,8.0,50550.0,50560.0,0.0,0.0,39.0,7.0,-4.0,6.0,6.0,2.0,4.0,22:29:29
8407,50550.0,8.0,50550.0,50560.0,0.0,0.0,35.0,15.0,-4.0,8.0,0.0,8.0,-8.0,22:29:29
8408,50550.0,0.0,50550.0,50560.0,0.0,0.0,31.0,18.0,-4.0,3.0,0.0,-0.0,0.0,22:29:30
8409,50560.0,40.0,50550.0,50570.0,0.0,1.0,35.0,33.0,4.0,0.0,40.0,-0.0,40.0,22:29:30
8410,50560.0,2.0,50560.0,50570.0,1.0,0.0,4.0,38.0,0.0,5.0,1.0,1.0,0.0,22:29:31
8411,50550.0,18.0,50550.0,50560.0,-1.0,-1.0,31.0,2.0,0.0,0.0,0.0,18.0,-18.0,22:29:31
8412,50550.0,0.0,50550.0,50560.0,0.0,0.0,31.0,8.0,0.0,6.0,0.0,-0.0,0.0,22:29:32
8413,50550.0,0.0,50550.0,50560.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,-0.0,0.0,22:29:33
8414,50560.0,2.0,50550.0,50560.0,0.0,0.0,33.0,7.0,2.0,-1.0,2.0,-0.0,2.0,22:29:34
8415,50560.0,14.0,50560.0,50570.0,1.0,1.0,18.0,37.0,0.0,0.0,14.0,0.0,14.0,22:29:34
8416,50560.0,24.0,50560.0,50570.0,0.0,0.0,6.0,40.0,-12.0,3.0,0.0,24.0,-24.0,22:29:35
8417,50560.0,12.0,50550.0,50560.0,-1.0,-1.0,33.0,9.0,0.0,0.0,0.0,12.0,-12.0,22:29:35
8418,50550.0,4.0,50550.0,50560.0,0.0,0.0,31.0,9.0,-2.0,0.0,2.0,2.0,0.0,22:29:36
8419,50560.0,4.0,50550.0,50560.0,0.0,0.0,30.0,8.0,-1.0,-1.0,2.0,2.0,0.0,22:29:36
8420,50550.0,56.0,50550.0,50560.0,0.0,0.0,1.0,14.0,-29.0,6.0,0.0,56.0,-56.0,22:29:37
8421,50550.0,4.0,50540.0,50550.0,-1.0,-1.0,25.0,26.0,0.0,0.0,0.0,4.0,-4.0,22:29:37
8422,50550.0,0.0,50540.0,50550.0,0.0,0.0,24.0,35.0,-1.0,9.0,0.0,-0.0,0.0,22:29:38
8423,50550.0,14.0,50540.0,50550.0,0.0,0.0,29.0,28.0,5.0,-7.0,14.0,-0.0,14.0,22:29:38
8424,50540.0,22.0,50540.0,50550.0,0.0,0.0,19.0,16.0,-10.0,-12.0,12.0,10.0,2.0,22:29:39
8425,50540.0,0.0,50540.0,50550.0,0.0,0.0,21.0,12.0,2.0,-4.0,0.0,-0.0,0.0,22:29:39
8426,50540.0,0.0,50540.0,50550.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,-0.0,0.0,22:29:40
8427,50540.0,0.0,50540.0,50550.0,0.0,0.0,20.0,18.0,-1.0,6.0,0.0,-0.0,0.0,22:29:40
8428,50540.0,0.0,50540.0,50550.0,0.0,0.0,18.0,20.0,-2.0,2.0,0.0,-0.0,0.0,22:29:41
8429,50550.0,4.0,50540.0,50550.0,0.0,0.0,15.0,21.0,-3.0,1.0,4.0,-0.0,4.0,22:29:41
8430,50540.0,40.0,50530.0,50540.0,-1.0,-1.0,54.0,20.0,0.0,0.0,0.0,40.0,-40.0,22:29:42
8431,50540.0,2.0,50530.0,50540.0,0.0,0.0,49.0,26.0,-5.0,6.0,2.0,-0.0,2.0,22:29:42
8432,50540.0,0.0,50530.0,50540.0,0.0,0.0,48.0,30.0,-1.0,4.0,0.0,-0.0,0.0,22:29:43
8433,50540.0,0.0,50530.0,50540.0,0.0,0.0,46.0,20.0,-2.0,-10.0,0.0,-0.0,0.0,22:29:43
8434,50540.0,2.0,50530.0,50540.0,0.0,0.0,46.0,16.0,0.0,-4.0,2.0,-0.0,2.0,22:29:44
8435,50540.0,0.0,50530.0,50540.0,0.0,0.0,47.0,16.0,1.0,0.0,0.0,-0.0,0.0,22:29:44
8436,50540.0,32.0,50530.0,50550.0,0.0,1.0,49.0,22.0,2.0,0.0,32.0,-0.0,32.0,22:29:45
8437,50540.0,2.0,50540.0,50550.0,1.0,0.0,8.0,23.0,0.0,1.0,1.0,1.0,0.0,22:29:45
8438,50540.0,0.0,50540.0,50550.0,0.0,0.0,13.0,20.0,5.0,-3.0,0.0,-0.0,0.0,22:29:46
8439,50540.0,0.0,50540.0,50550.0,0.0,0.0,15.0,18.0,2.0,-2.0,0.0,-0.0,0.0,22:29:46
8440,50540.0,0.0,50540.0,50550.0,0.0,0.0,17.0,21.0,2.0,3.0,0.0,-0.0,0.0,22:29:47
8441,50550.0,2.0,50540.0,50550.0,0.0,0.0,17.0,21.0,0.0,0.0,2.0,-0.0,2.0,22:29:47
8442,50550.0,2.0,50540.0,50550.0,0.0,0.0,20.0,20.0,3.0,-1.0,2.0,-0.0,2.0,22:29:48
8443,50550.0,16.0,50540.0,50550.0,0.0,0.0,19.0,18.0,-1.0,-2.0,16.0,-0.0,16.0,22:29:48
8444,50550.0,0.0,50540.0,50550.0,0.0,0.0,19.0,12.0,0.0,-6.0,0.0,-0.0,0.0,22:29:49
8445,50550.0,0.0,50540.0,50550.0,0.0,0.0,19.0,16.0,0.0,4.0,0.0,-0.0,0.0,22:29:49
8446,50540.0,8.0,50540.0,50550.0,0.0,0.0,17.0,15.0,-2.0,-1.0,2.0,6.0,-4.0,22:29:50
8447,50540.0,0.0,50540.0,50550.0,0.0,0.0,17.0,18.0,0.0,3.0,0.0,-0.0,0.0,22:29:50
8448,50540.0,0.0,50540.0,50550.0,0.0,0.0,14.0,18.0,-3.0,0.0,0.0,-0.0,0.0,22:29:51
8449,50540.0,0.0,50540.0,50550.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,-0.0,0.0,22:29:52
8450,50540.0,0.0,50540.0,50550.0,0.0,0.0,15.0,18.0,1.0,0.0,0.0,-0.0,0.0,22:29:52
8451,50550.0,30.0,50540.0,50550.0,0.0,0.0,12.0,7.0,-3.0,-11.0,20.0,10.0,10.0,22:29:53
8452,50540.0,6.0,50540.0,50550.0,0.0,0.0,11.0,7.0,-1.0,0.0,0.0,6.0,-6.0,22:29:53
8453,50550.0,2.0,50540.0,50550.0,0.0,0.0,9.0,11.0,-2.0,4.0,2.0,-0.0,2.0,22:29:54
8454,50550.0,0.0,50540.0,50550.0,0.0,0.0,9.0,14.0,0.0,3.0,0.0,-0.0,0.0,22:29:54
8455,50550.0,2.0,50540.0,50550.0,0.0,0.0,7.0,13.0,-2.0,-1.0,2.0,-0.0,2.0,22:29:55
8456,50550.0,18.0,50530.0,50550.0,-1.0,0.0,48.0,12.0,0.0,-1.0,2.0,16.0,-14.0,22:29:55
8457,50550.0,2.0,50530.0,50550.0,0.0,0.0,51.0,12.0,3.0,0.0,2.0,-0.0,2.0,22:29:56
8458,50550.0,0.0,50540.0,50550.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,-0.0,0.0,22:29:56
8459,50550.0,0.0,50540.0,50550.0,0.0,0.0,4.0,17.0,3.0,4.0,0.0,-0.0,0.0,22:29:57
8460,50550.0,0.0,50540.0,50550.0,0.0,0.0,4.0,26.0,0.0,9.0,0.0,-0.0,0.0,22:29:57
8461,50550.0,0.0,50540.0,50550.0,0.0,0.0,3.0,27.0,-1.0,1.0,0.0,-0.0,0.0,22:29:58
8462,50540.0,6.0,50530.0,50540.0,-1.0,-1.0,53.0,4.0,0.0,0.0,0.0,6.0,-6.0,22:29:58
8463,50540.0,0.0,50530.0,50540.0,0.0,0.0,48.0,8.0,-5.0,4.0,0.0,-0.0,0.0,22:29:59
8464,50540.0,0.0,50530.0,50540.0,0.0,0.0,48.0,7.0,0.0,-1.0,0.0,-0.0,0.0,22:29:59
8465,50540.0,4.0,50530.0,50540.0,0.0,0.0,48.0,2.0,0.0,-5.0,4.0,-0.0,4.0,22:30:00
8466,50550.0,8.0,50540.0,50550.0,1.0,1.0,1.0,27.0,0.0,0.0,8.0,0.0,8.0,22:30:00
8467,50550.0,2.0,50540.0,50550.0,0.0,0.0,18.0,33.0,17.0,6.0,2.0,-0.0,2.0,22:30:01
8468,50550.0,0.0,50540.0,50550.0,0.0,0.0,24.0,28.0,6.0,-5.0,0.0,-0.0,0.0,22:30:01
8469,50550.0,8.0,50540.0,50550.0,0.0,0.0,23.0,16.0,-1.0,-12.0,4.0,4.0,0.0,22:30:02
8470,50550.0,0.0,50540.0,50550.0,0.0,0.0,23.0,21.0,0.0,5.0,0.0,-0.0,0.0,22:30:02
8471,50540.0,8.0,50540.0,50550.0,0.0,0.0,13.0,23.0,-10.0,2.0,0.0,8.0,-8.0,22:30:03
8472,50540.0,10.0,50540.0,50550.0,0.0,0.0,7.0,24.0,-6.0,1.0,0.0,10.0,-10.0,22:30:03
8473,50550.0,30.0,50540.0,50550.0,0.0,0.0,4.0,12.0,-3.0,-12.0,24.0,6.0,18.0,22:30:04
8474,50550.0,12.0,50540.0,50550.0,0.0,0.0,7.0,8.0,3.0,-4.0,12.0,-0.0,12.0,22:30:04
8475,50550.0,8.0,50540.0,50550.0,0.0,0.0,9.0,10.0,2.0,2.0,8.0,-0.0,8.0,22:30:05
8476,50550.0,10.0,50540.0,50560.0,0.0,1.0,11.0,25.0,2.0,0.0,10.0,-0.0,10.0,22:30:05
8477,50540.0,12.0,50540.0,50550.0,0.0,-1.0,8.0,1.0,-3.0,0.0,5.0,7.0,-2.0,22:30:06
8478,50540.0,2.0,50540.0,50550.0,0.0,0.0,23.0,12.0,15.0,11.0,0.0,2.0,-2.0,22:30:06
8479,50540.0,0.0,50540.0,50550.0,0.0,0.0,17.0,12.0,-6.0,0.0,0.0,-0.0,0.0,22:30:07
8480,50540.0,0.0,50540.0,50550.0,0.0,0.0,27.0,12.0,10.0,0.0,0.0,-0.0,0.0,22:30:07
8481,50550.0,4.0,50540.0,50550.0,0.0,0.0,29.0,15.0,2.0,3.0,4.0,-0.0,4.0,22:30:08
8482,50540.0,2.0,50540.0,50550.0,0.0,0.0,28.0,16.0,-1.0,1.0,0.0,2.0,-2.0,22:30:08
8483,50540.0,0.0,50540.0,50550.0,0.0,0.0,19.0,20.0,-9.0,4.0,0.0,-0.0,0.0,22:30:09
8484,50530.0,36.0,50530.0,50540.0,-1.0,-1.0,51.0,6.0,0.0,0.0,0.0,36.0,-36.0,22:30:09
8485,50530.0,0.0,50530.0,50540.0,0.0,0.0,51.0,13.0,0.0,7.0,0.0,-0.0,0.0,22:30:10
8486,50530.0,40.0,50530.0,50540.0,0.0,0.0,37.0,9.0,-14.0,-4.0,12.0,28.0,-16.0,22:30:10
8487,50530.0,0.0,50530.0,50540.0,0.0,0.0,33.0,12.0,-4.0,3.0,0.0,-0.0,0.0,22:30:11
8488,50530.0,0.0,50530.0,50540.0,0.0,0.0,33.0,12.0,0.0,0.0,0.0,-0.0,0.0,22:30:11
8489,50530.0,2.0,50530.0,50540.0,0.0,0.0,32.0,12.0,-1.0,0.0,0.0,2.0,-2.0,22:30:13
8490,50530.0,2.0,50530.0,50540.0,0.0,0.0,31.0,13.0,-1.0,1.0,0.0,2.0,-2.0,22:30:13
8491,50530.0,2.0,50530.0,50540.0,0.0,0.0,30.0,13.0,-1.0,0.0,0.0,2.0,-2.0,22:30:14
8492,50530.0,0.0,50530.0,50540.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,-0.0,0.0,22:30:15
8493,50530.0,2.0,50530.0,50540.0,0.0,0.0,28.0,13.0,-2.0,0.0,0.0,2.0,-2.0,22:30:15
8494,50540.0,2.0,50530.0,50540.0,0.0,0.0,29.0,12.0,1.0,-1.0,2.0,-0.0,2.0,22:30:16
8495,50540.0,0.0,50530.0,50540.0,0.0,0.0,31.0,10.0,2.0,-2.0,0.0,-0.0,0.0,22:30:16
8496,50540.0,10.0,50530.0,50540.0,0.0,0.0,33.0,5.0,2.0,-5.0,10.0,-0.0,10.0,22:30:17
8497,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,4.0,0.0,-1.0,0.0,-0.0,0.0,22:30:17
8498,50540.0,10.0,50530.0,50550.0,0.0,1.0,33.0,20.0,0.0,0.0,10.0,-0.0,10.0,22:30:18
8499,50540.0,0.0,50530.0,50550.0,0.0,0.0,33.0,22.0,0.0,2.0,0.0,-0.0,0.0,22:30:18
8500,50540.0,0.0,50530.0,50540.0,0.0,-1.0,31.0,2.0,-2.0,0.0,0.0,-0.0,0.0,22:30:19
8501,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,9.0,2.0,7.0,0.0,-0.0,0.0,22:30:19
8502,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,10.0,0.0,1.0,0.0,-0.0,0.0,22:30:20
8503,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,10.0,0.0,0.0,0.0,-0.0,0.0,22:30:20
8504,50540.0,6.0,50530.0,50540.0,0.0,0.0,33.0,7.0,0.0,-3.0,6.0,-0.0,6.0,22:30:21
8505,50540.0,4.0,50530.0,50540.0,0.0,0.0,32.0,5.0,-1.0,-2.0,2.0,2.0,0.0,22:30:21
8506,50540.0,0.0,50530.0,50540.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,-0.0,0.0,22:30:22
8507,50540.0,2.0,50530.0,50540.0,0.0,0.0,32.0,4.0,0.0,-1.0,2.0,-0.0,2.0,22:30:23
8508,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,-0.0,0.0,22:30:23
8509,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,-0.0,0.0,22:30:24
8510,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,5.0,0.0,1.0,0.0,-0.0,0.0,22:30:24
8511,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,6.0,0.0,1.0,0.0,-0.0,0.0,22:30:25
8512,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,7.0,0.0,1.0,0.0,-0.0,0.0,22:30:26
8513,50530.0,2.0,50530.0,50540.0,0.0,0.0,32.0,7.0,-1.0,0.0,0.0,2.0,-2.0,22:30:26
8514,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,-0.0,0.0,22:30:27
8515,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,-0.0,0.0,22:30:27
8516,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,8.0,0.0,1.0,0.0,-0.0,0.0,22:30:28
8517,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,7.0,0.0,-1.0,0.0,-0.0,0.0,22:30:29
8518,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,8.0,0.0,1.0,0.0,-0.0,0.0,22:30:30
8519,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,-0.0,0.0,22:30:31
8520,50530.0,0.0,50530.0,50540.0,0.0,0.0,34.0,8.0,2.0,0.0,0.0,-0.0,0.0,22:30:32
8521,50540.0,2.0,50530.0,50540.0,0.0,0.0,34.0,8.0,0.0,0.0,2.0,-0.0,2.0,22:30:32
8522,50540.0,4.0,50530.0,50540.0,0.0,0.0,34.0,6.0,0.0,-2.0,4.0,-0.0,4.0,22:30:33
8523,50540.0,0.0,50530.0,50540.0,0.0,0.0,34.0,6.0,0.0,0.0,0.0,-0.0,0.0,22:30:34
8524,50540.0,4.0,50530.0,50540.0,0.0,0.0,34.0,4.0,0.0,-2.0,4.0,-0.0,4.0,22:30:34
8525,50540.0,0.0,50530.0,50540.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,-0.0,0.0,22:30:35
8526,50540.0,4.0,50530.0,50540.0,0.0,0.0,33.0,4.0,-1.0,0.0,2.0,2.0,0.0,22:30:37
8527,50540.0,0.0,50530.0,50540.0,0.0,0.0,33.0,9.0,0.0,5.0,0.0,-0.0,0.0,22:30:38
8528,50530.0,2.0,50530.0,50540.0,0.0,0.0,32.0,15.0,-1.0,6.0,0.0,2.0,-2.0,22:30:39
8529,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,15.0,0.0,0.0,0.0,-0.0,0.0,22:30:40
8530,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,11.0,0.0,-4.0,0.0,-0.0,0.0,22:30:40
8531,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,-0.0,0.0,22:30:42
8532,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,-0.0,0.0,22:30:42
8533,50530.0,0.0,50530.0,50540.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,-0.0,0.0,22:30:43
8534,50530.0,8.0,50530.0,50540.0,0.0,0.0,29.0,15.0,-3.0,4.0,0.0,8.0,-8.0,22:30:43
8535,50530.0,0.0,50530.0,50540.0,0.0,0.0,25.0,18.0,-4.0,3.0,0.0,-0.0,0.0,22:30:44
8536,50530.0,0.0,50530.0,50540.0,0.0,0.0,25.0,17.0,0.0,-1.0,0.0,-0.0,0.0,22:30:44
8537,50530.0,36.0,50530.0,50540.0,0.0,0.0,7.0,22.0,-18.0,5.0,0.0,36.0,-36.0,22:30:45
8538,50530.0,18.0,50520.0,50530.0,-1.0,-1.0,27.0,11.0,0.0,0.0,0.0,18.0,-18.0,22:30:45
8539,50530.0,0.0,50520.0,50530.0,0.0,0.0,27.0,12.0,0.0,1.0,0.0,-0.0,0.0,22:30:46
8540,50530.0,0.0,50520.0,50530.0,0.0,0.0,22.0,12.0,-5.0,0.0,0.0,-0.0,0.0,22:30:46
8541,50530.0,0.0,50520.0,50530.0,0.0,0.0,24.0,17.0,2.0,5.0,0.0,-0.0,0.0,22:30:47
8542,50520.0,2.0,50520.0,50530.0,0.0,0.0,23.0,18.0,-1.0,1.0,0.0,2.0,-2.0,22:30:47
8543,50520.0,0.0,50520.0,50530.0,0.0,0.0,19.0,18.0,-4.0,0.0,0.0,-0.0,0.0,22:30:48
8544,50520.0,0.0,50520.0,50530.0,0.0,0.0,19.0,19.0,0.0,1.0,0.0,-0.0,0.0,22:30:49
8545,50520.0,0.0,50520.0,50530.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,-0.0,0.0,22:30:49
8546,50520.0,0.0,50520.0,50530.0,0.0,0.0,20.0,19.0,1.0,0.0,0.0,-0.0,0.0,22:30:50
8547,50530.0,2.0,50520.0,50530.0,0.0,0.0,20.0,18.0,0.0,-1.0,2.0,-0.0,2.0,22:30:50
8548,50530.0,0.0,50520.0,50530.0,0.0,0.0,23.0,18.0,3.0,0.0,0.0,-0.0,0.0,22:30:51
8549,50530.0,0.0,50520.0,50530.0,0.0,0.0,22.0,18.0,-1.0,0.0,0.0,-0.0,0.0,22:30:51
8550,50530.0,0.0,50520.0,50530.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,-0.0,0.0,22:30:52
8551,50530.0,0.0,50520.0,50530.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,-0.0,0.0,22:30:52
8552,50530.0,0.0,50520.0,50530.0,0.0,0.0,20.0,20.0,-2.0,2.0,0.0,-0.0,0.0,22:30:53
8553,50520.0,2.0,50520.0,50530.0,0.0,0.0,19.0,21.0,-1.0,1.0,0.0,2.0,-2.0,22:30:54
8554,50520.0,2.0,50520.0,50530.0,0.0,0.0,18.0,21.0,-1.0,0.0,0.0,2.0,-2.0,22:30:55
8555,50520.0,6.0,50520.0,50530.0,0.0,0.0,15.0,21.0,-3.0,0.0,0.0,6.0,-6.0,22:30:55
8556,50530.0,4.0,50520.0,50530.0,0.0,0.0,15.0,20.0,0.0,-1.0,4.0,-0.0,4.0,22:30:56
8557,50530.0,0.0,50520.0,50530.0,0.0,0.0,21.0,17.0,6.0,-3.0,0.0,-0.0,0.0,22:30:56
8558,50520.0,8.0,50520.0,50530.0,0.0,0.0,21.0,13.0,0.0,-4.0,6.0,2.0,4.0,22:30:57
8559,50520.0,0.0,50520.0,50530.0,0.0,0.0,17.0,18.0,-4.0,5.0,0.0,-0.0,0.0,22:30:57
8560,50520.0,0.0,50520.0,50530.0,0.0,0.0,15.0,20.0,-2.0,2.0,0.0,-0.0,0.0,22:30:58
8561,50520.0,0.0,50520.0,50530.0,0.0,0.0,16.0,20.0,1.0,0.0,0.0,-0.0,0.0,22:30:58
8562,50520.0,0.0,50520.0,50530.0,0.0,0.0,25.0,17.0,9.0,-3.0,0.0,-0.0,0.0,22:30:59
8563,50520.0,0.0,50520.0,50530.0,0.0,0.0,26.0,18.0,1.0,1.0,0.0,-0.0,0.0,22:30:59
8564,50520.0,0.0,50520.0,50530.0,0.0,0.0,26.0,18.0,0.0,0.0,0.0,-0.0,0.0,22:31:00
8565,50530.0,32.0,50520.0,50530.0,0.0,0.0,26.0,1.0,0.0,-17.0,32.0,-0.0,32.0,22:31:00
8566,50520.0,4.0,50520.0,50540.0,0.0,1.0,26.0,30.0,0.0,0.0,2.0,2.0,0.0,22:31:01
8567,50520.0,0.0,50520.0,50540.0,0.0,0.0,26.0,34.0,0.0,4.0,0.0,-0.0,0.0,22:31:01
8568,50520.0,2.0,50520.0,50540.0,0.0,0.0,25.0,35.0,-1.0,1.0,0.0,2.0,-2.0,22:31:02
8569,50520.0,0.0,50520.0,50540.0,0.0,0.0,29.0,28.0,4.0,-7.0,0.0,-0.0,0.0,22:31:02
8570,50520.0,2.0,50530.0,50540.0,1.0,0.0,8.0,26.0,0.0,-2.0,0.0,2.0,-2.0,22:31:03
8571,50520.0,0.0,50530.0,50540.0,0.0,0.0,12.0,29.0,4.0,3.0,0.0,-0.0,0.0,22:31:03
8572,50520.0,0.0,50530.0,50540.0,0.0,0.0,14.0,26.0,2.0,-3.0,0.0,-0.0,0.0,22:31:04
8573,50520.0,0.0,50530.0,50540.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,-0.0,0.0,22:31:04
8574,50520.0,0.0,50530.0,50540.0,0.0,0.0,12.0,27.0,-2.0,1.0,0.0,-0.0,0.0,22:31:05
8575,50520.0,0.0,50530.0,50540.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,-0.0,0.0,22:31:05
8576,50520.0,0.0,50530.0,50540.0,0.0,0.0,13.0,27.0,1.0,0.0,0.0,-0.0,0.0,22:31:06
8577,50530.0,10.0,50530.0,50540.0,0.0,0.0,8.0,27.0,-5.0,0.0,0.0,10.0,-10.0,22:31:06
8578,50530.0,10.0,50530.0,50540.0,0.0,0.0,3.0,28.0,-5.0,1.0,0.0,10.0,-10.0,22:31:07
8579,50530.0,6.0,50520.0,50530.0,-1.0,-1.0,19.0,7.0,0.0,0.0,0.0,6.0,-6.0,22:31:07
8580,50530.0,0.0,50520.0,50530.0,0.0,0.0,29.0,7.0,10.0,0.0,0.0,-0.0,0.0,22:31:08
8581,50530.0,0.0,50520.0,50530.0,0.0,0.0,29.0,8.0,0.0,1.0,0.0,-0.0,0.0,22:31:08
8582,50530.0,0.0,50520.0,50530.0,0.0,0.0,20.0,13.0,-9.0,5.0,0.0,-0.0,0.0,22:31:09
8583,50530.0,0.0,50520.0,50530.0,0.0,0.0,19.0,14.0,-1.0,1.0,0.0,-0.0,0.0,22:31:09
8584,50530.0,0.0,50520.0,50530.0,0.0,0.0,14.0,17.0,-5.0,3.0,0.0,-0.0,0.0,22:31:10
8585,50520.0,4.0,50520.0,50530.0,0.0,0.0,17.0,18.0,3.0,1.0,0.0,4.0,-4.0,22:31:10
8586,50520.0,2.0,50520.0,50530.0,0.0,0.0,14.0,18.0,-3.0,0.0,0.0,2.0,-2.0,22:31:11
8587,50520.0,0.0,50520.0,50530.0,0.0,0.0,34.0,18.0,20.0,0.0,0.0,-0.0,0.0,22:31:11
8588,50520.0,0.0,50520.0,50530.0,0.0,0.0,38.0,15.0,4.0,-3.0,0.0,-0.0,0.0,22:31:12
8589,50520.0,4.0,50520.0,50530.0,0.0,0.0,36.0,10.0,-2.0,-5.0,0.0,4.0,-4.0,22:31:12
8590,50520.0,6.0,50520.0,50530.0,0.0,0.0,35.0,10.0,-1.0,0.0,4.0,2.0,2.0,22:31:14
8591,50520.0,0.0,50520.0,50530.0,0.0,0.0,36.0,10.0,1.0,0.0,0.0,-0.0,0.0,22:31:14
8592,50520.0,20.0,50520.0,50530.0,0.0,0.0,39.0,8.0,3.0,-2.0,4.0,16.0,-12.0,22:31:15
8593,50520.0,0.0,50520.0,50530.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,-0.0,0.0,22:31:15
8594,50520.0,0.0,50520.0,50530.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,-0.0,0.0,22:31:16
8595,50520.0,0.0,50520.0,50530.0,0.0,0.0,38.0,8.0,-1.0,0.0,0.0,-0.0,0.0,22:31:18
8596,50520.0,0.0,50520.0,50530.0,0.0,0.0,38.0,8.0,0.0,0.0,0.0,-0.0,0.0,22:31:19
8597,50530.0,16.0,50530.0,50540.0,1.0,1.0,2.0,34.0,0.0,0.0,16.0,0.0,16.0,22:31:19
8598,50530.0,8.0,50530.0,50540.0,0.0,0.0,1.0,34.0,-1.0,0.0,0.0,8.0,-8.0,22:31:20
8599,50530.0,6.0,50530.0,50540.0,0.0,0.0,3.0,34.0,2.0,0.0,0.0,6.0,-6.0,22:31:20
8600,50530.0,6.0,50520.0,50530.0,-1.0,-1.0,39.0,4.0,0.0,0.0,0.0,6.0,-6.0,22:31:21
8601,50530.0,0.0,50520.0,50530.0,0.0,0.0,38.0,4.0,-1.0,0.0,0.0,-0.0,0.0,22:31:21
8602,50530.0,0.0,50520.0,50530.0,0.0,0.0,33.0,4.0,-5.0,0.0,0.0,-0.0,0.0,22:31:22
8603,50530.0,0.0,50520.0,50540.0,0.0,1.0,33.0,34.0,0.0,0.0,0.0,-0.0,0.0,22:31:22
8604,50530.0,0.0,50520.0,50530.0,0.0,-1.0,29.0,3.0,-4.0,0.0,0.0,-0.0,0.0,22:31:23
8605,50530.0,0.0,50520.0,50530.0,0.0,0.0,33.0,3.0,4.0,0.0,0.0,-0.0,0.0,22:31:23
8606,50530.0,0.0,50520.0,50530.0,0.0,0.0,38.0,23.0,5.0,20.0,0.0,-0.0,0.0,22:31:24
8607,50530.0,0.0,50520.0,50530.0,0.0,0.0,38.0,24.0,0.0,1.0,0.0,-0.0,0.0,22:31:24
8608,50500.0,118.0,50500.0,50520.0,-1.0,-1.0,56.0,28.0,0.0,0.0,0.0,118.0,-118.0,22:31:25
8609,50510.0,12.0,50500.0,50520.0,0.0,0.0,62.0,37.0,6.0,9.0,6.0,6.0,0.0,22:31:25
