,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime
11151,12175.0,0.0,12175.0,12180.0,0.0,0.0,74.0,96.0,0.0,2.0,0.0,-0.0,0.0,22:42:22
11152,12175.0,0.0,12175.0,12180.0,0.0,0.0,76.0,96.0,2.0,0.0,0.0,-0.0,0.0,22:42:24
11153,12175.0,0.0,12175.0,12180.0,0.0,0.0,77.0,96.0,1.0,0.0,0.0,-0.0,0.0,22:42:24
11154,12175.0,0.0,12175.0,12180.0,0.0,0.0,76.0,96.0,-1.0,0.0,0.0,-0.0,0.0,22:42:25
11155,12175.0,20.0,12175.0,12180.0,0.0,0.0,66.0,96.0,-10.0,0.0,0.0,20.0,-20.0,22:42:28
11156,12175.0,0.0,12175.0,12180.0,0.0,0.0,58.0,98.0,-8.0,2.0,0.0,-0.0,0.0,22:42:29
11157,12175.0,0.0,12175.0,12180.0,0.0,0.0,58.0,98.0,0.0,0.0,0.0,-0.0,0.0,22:42:30
11158,12175.0,2.0,12175.0,12180.0,0.0,0.0,57.0,98.0,-1.0,0.0,0.0,2.0,-2.0,22:42:31
11159,12175.0,0.0,12175.0,12180.0,0.0,0.0,57.0,100.0,0.0,2.0,0.0,-0.0,0.0,22:42:31
11160,12175.0,0.0,12175.0,12180.0,0.0,0.0,56.0,100.0,-1.0,0.0,0.0,-0.0,0.0,22:42:32
11161,12175.0,0.0,12175.0,12180.0,0.0,0.0,56.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:33
11162,12175.0,0.0,12175.0,12180.0,0.0,0.0,56.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:33
11163,12175.0,0.0,12175.0,12180.0,0.0,0.0,56.0,101.0,0.0,1.0,0.0,-0.0,0.0,22:42:34
11164,12175.0,2.0,12175.0,12180.0,0.0,0.0,55.0,101.0,-1.0,0.0,0.0,2.0,-2.0,22:42:35
11165,12175.0,2.0,12175.0,12180.0,0.0,0.0,54.0,101.0,-1.0,0.0,0.0,2.0,-2.0,22:42:36
11166,12175.0,0.0,12175.0,12180.0,0.0,0.0,54.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:42:37
11167,12175.0,2.0,12175.0,12180.0,0.0,0.0,53.0,101.0,-1.0,0.0,0.0,2.0,-2.0,22:42:38
11168,12175.0,24.0,12175.0,12180.0,0.0,0.0,41.0,101.0,-12.0,0.0,0.0,24.0,-24.0,22:42:38
11169,12175.0,8.0,12175.0,12180.0,0.0,0.0,33.0,101.0,-8.0,0.0,0.0,8.0,-8.0,22:42:39
11170,12175.0,0.0,12175.0,12180.0,0.0,0.0,33.0,102.0,0.0,1.0,0.0,-0.0,0.0,22:42:39
11171,12175.0,2.0,12175.0,12180.0,0.0,0.0,34.0,102.0,1.0,0.0,0.0,2.0,-2.0,22:42:40
11172,12175.0,14.0,12175.0,12180.0,0.0,0.0,25.0,102.0,-9.0,0.0,0.0,14.0,-14.0,22:42:40
11173,12175.0,8.0,12175.0,12180.0,0.0,0.0,21.0,102.0,-4.0,0.0,0.0,8.0,-8.0,22:42:41
11174,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,102.0,16.0,0.0,0.0,-0.0,0.0,22:42:41
11175,12175.0,2.0,12175.0,12180.0,0.0,0.0,36.0,102.0,-1.0,0.0,0.0,2.0,-2.0,22:42:42
11176,12175.0,0.0,12175.0,12180.0,0.0,0.0,36.0,102.0,0.0,0.0,0.0,-0.0,0.0,22:42:42
11177,12175.0,0.0,12175.0,12180.0,0.0,0.0,36.0,102.0,0.0,0.0,0.0,-0.0,0.0,22:42:43
11178,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,102.0,1.0,0.0,0.0,-0.0,0.0,22:42:44
11179,12175.0,0.0,12175.0,12180.0,0.0,0.0,44.0,101.0,7.0,-1.0,0.0,-0.0,0.0,22:42:45
11180,12175.0,0.0,12175.0,12180.0,0.0,0.0,44.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:42:45
11181,12175.0,4.0,12175.0,12180.0,0.0,0.0,40.0,101.0,-4.0,0.0,0.0,4.0,-4.0,22:42:46
11182,12175.0,2.0,12175.0,12180.0,0.0,0.0,39.0,101.0,-1.0,0.0,0.0,2.0,-2.0,22:42:46
11183,12175.0,0.0,12175.0,12180.0,0.0,0.0,40.0,101.0,1.0,0.0,0.0,-0.0,0.0,22:42:47
11184,12175.0,10.0,12175.0,12180.0,0.0,0.0,35.0,101.0,-5.0,0.0,0.0,10.0,-10.0,22:42:47
11185,12175.0,0.0,12175.0,12180.0,0.0,0.0,40.0,101.0,5.0,0.0,0.0,-0.0,0.0,22:42:49
11186,12175.0,0.0,12175.0,12180.0,0.0,0.0,40.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:42:49
11187,12175.0,0.0,12175.0,12180.0,0.0,0.0,40.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:42:50
11188,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,101.0,2.0,0.0,0.0,-0.0,0.0,22:42:50
11189,12175.0,0.0,12175.0,12180.0,0.0,0.0,41.0,101.0,-1.0,0.0,0.0,-0.0,0.0,22:42:51
11190,12180.0,4.0,12175.0,12180.0,0.0,0.0,41.0,99.0,0.0,-2.0,4.0,-0.0,4.0,22:42:51
11191,12180.0,0.0,12175.0,12180.0,0.0,0.0,43.0,100.0,2.0,1.0,0.0,-0.0,0.0,22:42:52
11192,12180.0,0.0,12175.0,12180.0,0.0,0.0,43.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:52
11193,12180.0,0.0,12175.0,12180.0,0.0,0.0,43.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:53
11194,12180.0,0.0,12175.0,12180.0,0.0,0.0,44.0,100.0,1.0,0.0,0.0,-0.0,0.0,22:42:55
11195,12175.0,2.0,12175.0,12180.0,0.0,0.0,43.0,100.0,-1.0,0.0,0.0,2.0,-2.0,22:42:55
11196,12175.0,0.0,12175.0,12180.0,0.0,0.0,41.0,100.0,-2.0,0.0,0.0,-0.0,0.0,22:42:56
11197,12175.0,0.0,12175.0,12180.0,0.0,0.0,41.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:57
11198,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,100.0,1.0,0.0,0.0,-0.0,0.0,22:42:57
11199,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:58
11200,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:58
11201,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:42:59
11202,12175.0,0.0,12175.0,12180.0,0.0,0.0,44.0,100.0,2.0,0.0,0.0,-0.0,0.0,22:43:00
11203,12175.0,0.0,12175.0,12180.0,0.0,0.0,46.0,100.0,2.0,0.0,0.0,-0.0,0.0,22:43:01
11204,12175.0,0.0,12175.0,12180.0,0.0,0.0,49.0,100.0,3.0,0.0,0.0,-0.0,0.0,22:43:02
11205,12175.0,0.0,12175.0,12180.0,0.0,0.0,53.0,99.0,4.0,-1.0,0.0,-0.0,0.0,22:43:02
11206,12175.0,4.0,12175.0,12180.0,0.0,0.0,57.0,94.0,4.0,-5.0,0.0,4.0,-4.0,22:43:03
11207,12175.0,0.0,12175.0,12180.0,0.0,0.0,63.0,94.0,6.0,0.0,0.0,-0.0,0.0,22:43:03
11208,12175.0,0.0,12175.0,12180.0,0.0,0.0,66.0,94.0,3.0,0.0,0.0,-0.0,0.0,22:43:04
11209,12175.0,0.0,12175.0,12180.0,0.0,0.0,66.0,94.0,0.0,0.0,0.0,-0.0,0.0,22:43:04
11210,12180.0,2.0,12175.0,12180.0,0.0,0.0,66.0,93.0,0.0,-1.0,2.0,-0.0,2.0,22:43:05
11211,12180.0,0.0,12175.0,12180.0,0.0,0.0,67.0,94.0,1.0,1.0,0.0,-0.0,0.0,22:43:06
11212,12180.0,0.0,12175.0,12180.0,0.0,0.0,67.0,94.0,0.0,0.0,0.0,-0.0,0.0,22:43:06
11213,12180.0,0.0,12175.0,12180.0,0.0,0.0,67.0,93.0,0.0,-1.0,0.0,-0.0,0.0,22:43:07
11214,12180.0,0.0,12175.0,12180.0,0.0,0.0,67.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:08
11215,12180.0,0.0,12175.0,12180.0,0.0,0.0,67.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:08
11216,12180.0,0.0,12175.0,12180.0,0.0,0.0,68.0,93.0,1.0,0.0,0.0,-0.0,0.0,22:43:09
11217,12180.0,0.0,12175.0,12180.0,0.0,0.0,68.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:10
11218,12175.0,2.0,12175.0,12180.0,0.0,0.0,68.0,93.0,0.0,0.0,0.0,2.0,-2.0,22:43:10
11219,12175.0,0.0,12175.0,12180.0,0.0,0.0,68.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:11
11220,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,93.0,10.0,0.0,0.0,-0.0,0.0,22:43:11
11221,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:12
11222,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:13
11223,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:14
11224,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,93.0,0.0,0.0,0.0,-0.0,0.0,22:43:15
11225,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,95.0,0.0,2.0,0.0,-0.0,0.0,22:43:16
11226,12175.0,0.0,12175.0,12180.0,0.0,0.0,78.0,96.0,0.0,1.0,0.0,-0.0,0.0,22:43:17
11227,12175.0,0.0,12175.0,12180.0,0.0,0.0,75.0,96.0,-3.0,0.0,0.0,-0.0,0.0,22:43:17
11228,12175.0,2.0,12175.0,12180.0,0.0,0.0,74.0,96.0,-1.0,0.0,0.0,2.0,-2.0,22:43:19
11229,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,96.0,-2.0,0.0,0.0,-0.0,0.0,22:43:19
11230,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,96.0,0.0,0.0,0.0,-0.0,0.0,22:43:20
11231,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,96.0,0.0,0.0,0.0,-0.0,0.0,22:43:22
11232,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,96.0,0.0,0.0,0.0,-0.0,0.0,22:43:23
11233,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,96.0,0.0,0.0,0.0,-0.0,0.0,22:43:23
11234,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,96.0,0.0,0.0,0.0,-0.0,0.0,22:43:25
11235,12175.0,0.0,12175.0,12180.0,0.0,0.0,72.0,106.0,0.0,10.0,0.0,-0.0,0.0,22:43:26
11236,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,108.0,-3.0,2.0,0.0,-0.0,0.0,22:43:26
11237,12175.0,0.0,12175.0,12180.0,0.0,0.0,68.0,108.0,-1.0,0.0,0.0,-0.0,0.0,22:43:27
11238,12175.0,0.0,12175.0,12180.0,0.0,0.0,68.0,108.0,0.0,0.0,0.0,-0.0,0.0,22:43:29
11239,12175.0,0.0,12175.0,12180.0,0.0,0.0,68.0,109.0,0.0,1.0,0.0,-0.0,0.0,22:43:30
11240,12175.0,0.0,12175.0,12180.0,0.0,0.0,68.0,109.0,0.0,0.0,0.0,-0.0,0.0,22:43:31
11241,12175.0,2.0,12175.0,12180.0,0.0,0.0,67.0,109.0,-1.0,0.0,0.0,2.0,-2.0,22:43:32
11242,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,109.0,0.0,0.0,0.0,-0.0,0.0,22:43:34
11243,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,109.0,0.0,0.0,0.0,-0.0,0.0,22:43:34
11244,12180.0,10.0,12175.0,12180.0,0.0,0.0,67.0,104.0,0.0,-5.0,10.0,-0.0,10.0,22:43:35
11245,12180.0,0.0,12175.0,12180.0,0.0,0.0,67.0,104.0,0.0,0.0,0.0,-0.0,0.0,22:43:36
11246,12175.0,4.0,12175.0,12180.0,0.0,0.0,68.0,104.0,1.0,0.0,0.0,4.0,-4.0,22:43:37
11247,12175.0,2.0,12175.0,12180.0,0.0,0.0,67.0,104.0,-1.0,0.0,0.0,2.0,-2.0,22:43:37
11248,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,104.0,0.0,0.0,0.0,-0.0,0.0,22:43:39
11249,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,104.0,0.0,0.0,0.0,-0.0,0.0,22:43:40
11250,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,106.0,0.0,2.0,0.0,-0.0,0.0,22:43:41
11251,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,106.0,2.0,0.0,0.0,-0.0,0.0,22:43:41
11252,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,107.0,0.0,1.0,0.0,-0.0,0.0,22:43:42
11253,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,107.0,0.0,0.0,0.0,-0.0,0.0,22:43:45
11254,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,107.0,0.0,0.0,0.0,-0.0,0.0,22:43:45
11255,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,107.0,0.0,0.0,0.0,-0.0,0.0,22:43:46
11256,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,108.0,0.0,1.0,0.0,-0.0,0.0,22:43:46
11257,12175.0,0.0,12175.0,12180.0,0.0,0.0,69.0,109.0,0.0,1.0,0.0,-0.0,0.0,22:43:47
11258,12175.0,4.0,12175.0,12180.0,0.0,0.0,67.0,109.0,-2.0,0.0,0.0,4.0,-4.0,22:43:48
11259,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,108.0,0.0,-1.0,0.0,-0.0,0.0,22:43:49
11260,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,108.0,0.0,0.0,0.0,-0.0,0.0,22:43:50
11261,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,108.0,0.0,0.0,0.0,-0.0,0.0,22:43:50
11262,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,108.0,0.0,0.0,0.0,-0.0,0.0,22:43:51
11263,12175.0,0.0,12175.0,12180.0,0.0,0.0,67.0,106.0,0.0,-2.0,0.0,-0.0,0.0,22:43:52
11264,12180.0,12.0,12175.0,12180.0,0.0,0.0,69.0,100.0,2.0,-6.0,12.0,-0.0,12.0,22:43:52
11265,12175.0,2.0,12175.0,12180.0,0.0,0.0,68.0,100.0,-1.0,0.0,0.0,2.0,-2.0,22:43:54
11266,12175.0,0.0,12175.0,12180.0,0.0,0.0,68.0,102.0,0.0,2.0,0.0,-0.0,0.0,22:43:54
11267,12175.0,16.0,12175.0,12180.0,0.0,0.0,61.0,101.0,-7.0,-1.0,2.0,14.0,-12.0,22:43:55
11268,12175.0,0.0,12175.0,12180.0,0.0,0.0,50.0,101.0,-11.0,0.0,0.0,-0.0,0.0,22:43:56
11269,12175.0,12.0,12175.0,12180.0,0.0,0.0,45.0,101.0,-5.0,0.0,0.0,12.0,-12.0,22:43:56
11270,12175.0,0.0,12175.0,12180.0,0.0,0.0,44.0,101.0,-1.0,0.0,0.0,-0.0,0.0,22:43:57
11271,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,101.0,-2.0,0.0,0.0,-0.0,0.0,22:43:57
11272,12175.0,0.0,12175.0,12180.0,0.0,0.0,42.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:43:58
11273,12175.0,2.0,12175.0,12180.0,0.0,0.0,41.0,101.0,-1.0,0.0,0.0,2.0,-2.0,22:44:00
11274,12175.0,0.0,12175.0,12180.0,0.0,0.0,41.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:44:01
11275,12175.0,0.0,12175.0,12180.0,0.0,0.0,41.0,101.0,0.0,0.0,0.0,-0.0,0.0,22:44:01
11276,12175.0,0.0,12175.0,12180.0,0.0,0.0,38.0,101.0,-3.0,0.0,0.0,-0.0,0.0,22:44:03
11277,12180.0,4.0,12175.0,12180.0,0.0,0.0,38.0,99.0,0.0,-2.0,4.0,-0.0,4.0,22:44:03
11278,12180.0,0.0,12175.0,12180.0,0.0,0.0,38.0,99.0,0.0,0.0,0.0,-0.0,0.0,22:44:04
11279,12180.0,0.0,12175.0,12180.0,0.0,0.0,38.0,100.0,0.0,1.0,0.0,-0.0,0.0,22:44:04
11280,12175.0,2.0,12175.0,12180.0,0.0,0.0,37.0,100.0,-1.0,0.0,0.0,2.0,-2.0,22:44:07
11281,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:44:07
11282,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:44:08
11283,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,102.0,0.0,2.0,0.0,-0.0,0.0,22:44:09
11284,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,102.0,0.0,0.0,0.0,-0.0,0.0,22:44:09
11285,12175.0,0.0,12175.0,12180.0,0.0,0.0,37.0,104.0,0.0,2.0,0.0,-0.0,0.0,22:44:10
11286,12180.0,2.0,12175.0,12180.0,0.0,0.0,37.0,103.0,0.0,-1.0,2.0,-0.0,2.0,22:44:11
11287,12180.0,4.0,12175.0,12180.0,0.0,0.0,37.0,101.0,0.0,-2.0,4.0,-0.0,4.0,22:44:13
11288,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,100.0,0.0,-1.0,0.0,-0.0,0.0,22:44:15
11289,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:44:15
11290,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,100.0,0.0,0.0,0.0,-0.0,0.0,22:44:16
11291,12180.0,22.0,12175.0,12180.0,0.0,0.0,36.0,90.0,-1.0,-10.0,20.0,2.0,18.0,22:44:17
11292,12180.0,2.0,12175.0,12180.0,0.0,0.0,36.0,89.0,0.0,-1.0,2.0,-0.0,2.0,22:44:17
11293,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,89.0,1.0,0.0,0.0,-0.0,0.0,22:44:18
11294,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,89.0,0.0,0.0,0.0,-0.0,0.0,22:44:18
11295,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,89.0,0.0,0.0,0.0,-0.0,0.0,22:44:19
11296,12180.0,0.0,12175.0,12180.0,0.0,0.0,37.0,90.0,0.0,1.0,0.0,-0.0,0.0,22:44:19
11297,12175.0,8.0,12175.0,12180.0,0.0,0.0,33.0,90.0,-4.0,0.0,0.0,8.0,-8.0,22:44:20
11298,12175.0,54.0,12175.0,12180.0,0.0,0.0,6.0,90.0,-27.0,0.0,0.0,54.0,-54.0,22:44:20
11299,12175.0,12.0,12170.0,12175.0,-1.0,-1.0,115.0,83.0,0.0,0.0,0.0,12.0,-12.0,22:44:21
11300,12175.0,0.0,12170.0,12175.0,0.0,0.0,114.0,86.0,-1.0,3.0,0.0,-0.0,0.0,22:44:21
11301,12175.0,0.0,12170.0,12175.0,0.0,0.0,111.0,86.0,-3.0,0.0,0.0,-0.0,0.0,22:44:22
11302,12175.0,0.0,12170.0,12175.0,0.0,0.0,111.0,87.0,0.0,1.0,0.0,-0.0,0.0,22:44:22
11303,12175.0,0.0,12170.0,12175.0,0.0,0.0,111.0,88.0,0.0,1.0,0.0,-0.0,0.0,22:44:24
11304,12175.0,0.0,12170.0,12175.0,0.0,0.0,111.0,88.0,0.0,0.0,0.0,-0.0,0.0,22:44:27
11305,12175.0,0.0,12170.0,12175.0,0.0,0.0,111.0,88.0,0.0,0.0,0.0,-0.0,0.0,22:44:27
11306,12175.0,0.0,12170.0,12175.0,0.0,0.0,113.0,88.0,2.0,0.0,0.0,-0.0,0.0,22:44:28
11307,12175.0,0.0,12170.0,12175.0,0.0,0.0,113.0,82.0,0.0,-6.0,0.0,-0.0,0.0,22:44:29
11308,12175.0,0.0,12170.0,12175.0,0.0,0.0,115.0,80.0,2.0,-2.0,0.0,-0.0,0.0,22:44:29
11309,12175.0,0.0,12170.0,12175.0,0.0,0.0,115.0,69.0,0.0,-11.0,0.0,-0.0,0.0,22:44:30
11310,12175.0,0.0,12170.0,12175.0,0.0,0.0,116.0,62.0,1.0,-7.0,0.0,-0.0,0.0,22:44:30
11311,12175.0,0.0,12170.0,12175.0,0.0,0.0,116.0,63.0,0.0,1.0,0.0,-0.0,0.0,22:44:31
11312,12170.0,2.0,12170.0,12175.0,0.0,0.0,115.0,63.0,-1.0,0.0,0.0,2.0,-2.0,22:44:32
11313,12170.0,8.0,12170.0,12175.0,0.0,0.0,111.0,65.0,-4.0,2.0,0.0,8.0,-8.0,22:44:32
11314,12175.0,2.0,12170.0,12175.0,0.0,0.0,111.0,64.0,0.0,-1.0,2.0,-0.0,2.0,22:44:33
11315,12170.0,2.0,12170.0,12175.0,0.0,0.0,111.0,64.0,0.0,0.0,0.0,2.0,-2.0,22:44:34
11316,12170.0,0.0,12170.0,12175.0,0.0,0.0,111.0,64.0,0.0,0.0,0.0,-0.0,0.0,22:44:35
11317,12170.0,0.0,12170.0,12175.0,0.0,0.0,111.0,64.0,0.0,0.0,0.0,-0.0,0.0,22:44:35
11318,12170.0,0.0,12170.0,12175.0,0.0,0.0,111.0,64.0,0.0,0.0,0.0,-0.0,0.0,22:44:36
11319,12170.0,0.0,12170.0,12175.0,0.0,0.0,111.0,68.0,0.0,4.0,0.0,-0.0,0.0,22:44:36
11320,12170.0,0.0,12170.0,12175.0,0.0,0.0,110.0,69.0,-1.0,1.0,0.0,-0.0,0.0,22:44:37
11321,12170.0,2.0,12170.0,12175.0,0.0,0.0,109.0,69.0,-1.0,0.0,0.0,2.0,-2.0,22:44:37
11322,12175.0,2.0,12170.0,12175.0,0.0,0.0,109.0,69.0,0.0,0.0,2.0,-0.0,2.0,22:44:38
11323,12175.0,0.0,12170.0,12175.0,0.0,0.0,110.0,69.0,1.0,0.0,0.0,-0.0,0.0,22:44:39
11324,12170.0,4.0,12170.0,12175.0,0.0,0.0,108.0,69.0,-2.0,0.0,0.0,4.0,-4.0,22:44:40
11325,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,69.0,1.0,0.0,0.0,-0.0,0.0,22:44:41
11326,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,69.0,0.0,0.0,0.0,-0.0,0.0,22:44:41
11327,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,69.0,0.0,0.0,0.0,-0.0,0.0,22:44:42
11328,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,70.0,0.0,1.0,0.0,-0.0,0.0,22:44:43
11329,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,70.0,0.0,0.0,0.0,-0.0,0.0,22:44:43
11330,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,70.0,0.0,0.0,0.0,-0.0,0.0,22:44:44
11331,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,70.0,0.0,0.0,0.0,-0.0,0.0,22:44:45
11332,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,71.0,0.0,1.0,0.0,-0.0,0.0,22:44:45
11333,12170.0,0.0,12170.0,12175.0,0.0,0.0,109.0,72.0,0.0,1.0,0.0,-0.0,0.0,22:44:46
11334,12170.0,0.0,12170.0,12175.0,0.0,0.0,112.0,72.0,3.0,0.0,0.0,-0.0,0.0,22:44:46
11335,12170.0,0.0,12170.0,12175.0,0.0,0.0,113.0,72.0,1.0,0.0,0.0,-0.0,0.0,22:44:47
11336,12170.0,0.0,12170.0,12175.0,0.0,0.0,118.0,76.0,5.0,4.0,0.0,-0.0,0.0,22:44:47
11337,12170.0,0.0,12170.0,12175.0,0.0,0.0,118.0,77.0,0.0,1.0,0.0,-0.0,0.0,22:44:48
11338,12170.0,4.0,12170.0,12175.0,0.0,0.0,116.0,76.0,-2.0,-1.0,0.0,4.0,-4.0,22:44:48
11339,12170.0,0.0,12170.0,12175.0,0.0,0.0,116.0,76.0,0.0,0.0,0.0,-0.0,0.0,22:44:50
11340,12170.0,0.0,12170.0,12175.0,0.0,0.0,116.0,76.0,0.0,0.0,0.0,-0.0,0.0,22:44:50
11341,12170.0,0.0,12170.0,12175.0,0.0,0.0,117.0,76.0,1.0,0.0,0.0,-0.0,0.0,22:44:51
11342,12170.0,0.0,12170.0,12175.0,0.0,0.0,120.0,77.0,3.0,1.0,0.0,-0.0,0.0,22:44:51
11343,12170.0,0.0,12170.0,12175.0,0.0,0.0,120.0,78.0,0.0,1.0,0.0,-0.0,0.0,22:44:52
11344,12170.0,0.0,12170.0,12175.0,0.0,0.0,122.0,78.0,2.0,0.0,0.0,-0.0,0.0,22:44:52
11345,12170.0,0.0,12170.0,12175.0,0.0,0.0,122.0,78.0,0.0,0.0,0.0,-0.0,0.0,22:44:53
11346,12170.0,0.0,12170.0,12175.0,0.0,0.0,122.0,78.0,0.0,0.0,0.0,-0.0,0.0,22:44:53
11347,12175.0,2.0,12170.0,12175.0,0.0,0.0,122.0,77.0,0.0,-1.0,2.0,-0.0,2.0,22:44:54
11348,12175.0,0.0,12170.0,12175.0,0.0,0.0,122.0,78.0,0.0,1.0,0.0,-0.0,0.0,22:44:54
11349,12175.0,0.0,12170.0,12175.0,0.0,0.0,122.0,77.0,0.0,-1.0,0.0,-0.0,0.0,22:44:55
11350,12175.0,0.0,12170.0,12175.0,0.0,0.0,122.0,77.0,0.0,0.0,0.0,-0.0,0.0,22:44:55
11351,12175.0,0.0,12170.0,12175.0,0.0,0.0,122.0,78.0,0.0,1.0,0.0,-0.0,0.0,22:44:56
11352,12170.0,16.0,12170.0,12175.0,0.0,0.0,121.0,71.0,-1.0,-7.0,14.0,2.0,12.0,22:44:56
11353,12170.0,0.0,12170.0,12175.0,0.0,0.0,121.0,67.0,0.0,-4.0,0.0,-0.0,0.0,22:44:57
11354,12170.0,0.0,12170.0,12175.0,0.0,0.0,121.0,68.0,0.0,1.0,0.0,-0.0,0.0,22:44:58
11355,12170.0,0.0,12170.0,12175.0,0.0,0.0,121.0,70.0,0.0,2.0,0.0,-0.0,0.0,22:44:59
11356,12170.0,0.0,12170.0,12175.0,0.0,0.0,120.0,70.0,-1.0,0.0,0.0,-0.0,0.0,22:44:59
11357,12170.0,0.0,12170.0,12175.0,0.0,0.0,124.0,70.0,4.0,0.0,0.0,-0.0,0.0,22:45:00
11358,12170.0,36.0,12170.0,12175.0,0.0,0.0,123.0,35.0,-1.0,-35.0,34.0,2.0,32.0,22:45:01
11359,12175.0,44.0,12170.0,12175.0,0.0,0.0,123.0,15.0,0.0,-20.0,44.0,-0.0,44.0,22:45:01
11360,12175.0,32.0,12175.0,12180.0,1.0,1.0,27.0,117.0,0.0,0.0,32.0,0.0,32.0,22:45:02
11361,12175.0,6.0,12175.0,12180.0,0.0,0.0,32.0,116.0,5.0,-1.0,0.0,6.0,-6.0,22:45:02
11362,12175.0,0.0,12175.0,12180.0,0.0,0.0,36.0,116.0,4.0,0.0,0.0,-0.0,0.0,22:45:03
