,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime,1min sum(N),2min sum(N),,
31095,11305,0,0,11305,0,0,0,7040,0,4,0,0,0,14:10:55,34,50,124,252
31096,11305,0,0,11305,0,0,0,7041,0,1,0,0,0,14:10:58,34,50,124,252
31097,11305,0,0,11305,0,0,0,7041,0,0,0,0,0,14:10:59,34,50,124,252
31098,11305,0,0,11305,0,0,0,7041,0,0,0,0,0,14:10:59,34,50,124,252
31099,11305,0,0,11305,0,0,0,7042,0,1,0,0,0,14:11:00,34,50,124,252
31100,11305,0,0,11305,0,0,0,7046,0,4,0,0,0,14:11:02,34,50,124,252
31101,11305,0,0,11305,0,0,0,7046,0,0,0,0,0,14:11:03,34,50,124,252
31102,11305,0,0,11305,0,0,0,7045,0,-1,0,0,0,14:11:03,34,50,124,252
31103,11305,0,0,11305,0,0,0,7046,0,1,0,0,0,14:11:04,34,50,124,252
31104,11305,0,0,11305,0,0,0,7047,0,1,0,0,0,14:11:06,34,50,122,250
31105,11305,0,0,11305,0,0,0,7046,0,-1,0,0,0,14:11:08,34,50,122,250
31106,11305,0,0,11305,0,0,0,7047,0,1,0,0,0,14:11:10,34,50,122,250
31107,11305,0,0,11305,0,0,0,7050,0,3,0,0,0,14:11:11,34,50,122,250
31108,11305,0,0,11305,0,0,0,7049,0,-1,0,0,0,14:11:11,34,50,122,250
31109,11305,0,0,11305,0,0,0,7051,0,2,0,0,0,14:11:12,34,50,122,250
31110,11305,0,0,11305,0,0,0,7052,0,1,0,0,0,14:11:13,34,50,120,248
31111,11305,0,0,11305,0,0,0,7051,0,-1,0,0,0,14:11:13,34,50,120,248
31112,11305,0,0,11305,0,0,0,7051,0,0,0,0,0,14:11:14,34,50,120,248
31113,11305,4,0,11305,0,0,0,7047,0,-4,4,0,4,14:11:15,34,50,120,248
31114,11305,0,0,11305,0,0,0,7048,0,1,0,0,0,14:11:15,34,50,120,248
31115,11305,0,0,11305,0,0,0,7053,0,5,0,0,0,14:11:16,38,54,124,264.8
31116,11305,0,0,11305,0,0,0,7053,0,0,0,0,0,14:11:17,38,54,124,264.8
31117,11305,0,0,11305,0,0,0,7054,0,1,0,0,0,14:11:21,38,54,124,264.8
31118,11305,0,0,11305,0,0,0,7053,0,-1,0,0,0,14:11:21,38,54,124,264.8
31119,11305,0,0,11305,0,0,0,7055,0,2,0,0,0,14:11:22,38,44,124,252.8
31120,11305,0,0,11305,0,0,0,7060,0,5,0,0,0,14:11:24,38,44,124,252.8
31121,11305,2,0,11305,0,0,0,7059,0,-1,2,0,2,14:11:25,38,44,124,252.8
31122,11305,0,0,11305,0,0,0,7058,0,-1,0,0,0,14:11:26,38,44,124,252.8
31123,11305,0,0,11305,0,0,0,7059,0,1,0,0,0,14:11:27,40,46,126,261.2
31124,11305,0,0,11305,0,0,0,7060,0,1,0,0,0,14:11:29,40,46,126,261.2
31125,11305,0,0,11305,0,0,0,7059,0,-1,0,0,0,14:11:30,40,46,126,261.2
31126,11305,0,0,11305,0,0,0,7060,0,1,0,0,0,14:11:31,40,46,126,261.2
31127,11305,0,0,11305,0,0,0,7059,0,-1,0,0,0,14:11:33,38,46,126,257.2
31128,11305,0,0,11305,0,0,0,7061,0,2,0,0,0,14:11:33,38,46,126,257.2
31129,11305,0,0,11305,0,0,0,7070,0,9,0,0,0,14:11:34,38,46,126,257.2
31130,11305,0,0,11305,0,0,0,7071,0,1,0,0,0,14:11:35,38,46,126,257.2
31131,11305,0,0,11305,0,0,0,7074,0,3,0,0,0,14:11:37,38,46,126,257.2
31132,11305,0,0,11305,0,0,0,7075,0,1,0,0,0,14:11:37,38,46,126,257.2
31133,11305,0,0,11305,0,0,0,7075,0,0,0,0,0,14:11:38,38,46,126,257.2
31134,11305,6,0,11305,0,0,0,7064,0,-11,6,0,6,14:11:38,38,46,126,257.2
31135,11305,0,0,11305,0,0,0,7065,0,1,0,0,0,14:11:39,38,46,126,257.2
31136,11305,0,0,11305,0,0,0,7071,0,6,0,0,0,14:11:39,44,52,132,282.4
31137,11305,0,0,11305,0,0,0,7061,0,-10,0,0,0,14:11:40,44,52,132,282.4
31138,11305,0,0,11305,0,0,0,7062,0,1,0,0,0,14:11:41,44,52,132,282.4
31139,11305,0,0,11305,0,0,0,7063,0,1,0,0,0,14:11:41,44,52,132,282.4
31140,11305,0,0,11305,0,0,0,7064,0,1,0,0,0,14:11:43,44,52,132,282.4
31141,11305,0,0,11305,0,0,0,7094,0,30,0,0,0,14:11:45,44,52,132,282.4
31142,11305,0,0,11305,0,0,0,7106,0,12,0,0,0,14:11:48,40,52,132,274.4
31143,11305,0,0,11305,0,0,0,7105,0,-1,0,0,0,14:11:50,38,52,132,270.4
31144,11305,14,0,11305,0,0,0,7099,0,-6,14,0,14,14:11:51,36,52,132,266.4
31145,11305,0,0,11305,0,0,0,7101,0,2,0,0,0,14:11:51,36,48,132,261.6
31146,11305,0,0,11305,0,0,0,7100,0,-1,0,0,0,14:11:53,48,62,146,316.4
31147,11305,0,0,11305,0,0,0,7101,0,1,0,0,0,14:11:54,48,62,146,316.4
31148,11305,0,0,11305,0,0,0,7102,0,1,0,0,0,14:11:56,48,62,146,316.4
31149,11305,0,0,11305,0,0,0,7101,0,-1,0,0,0,14:11:58,48,62,146,316.4
31150,11305,20,0,11305,0,0,0,7091,0,-10,20,0,20,14:11:58,48,62,146,316.4
31151,11305,0,0,11305,0,0,0,7093,0,2,0,0,0,14:11:59,48,62,146,316.4
31152,11305,0,0,11305,0,0,0,7094,0,1,0,0,0,14:11:59,68,82,166,400.4
31153,11305,0,0,11305,0,0,0,7095,0,1,0,0,0,14:12:00,68,82,166,400.4
31154,11305,10,0,11305,0,0,0,7090,0,-5,10,0,10,14:12:01,68,82,166,400.4
31155,11305,0,0,11305,0,0,0,7088,0,-2,0,0,0,14:12:02,68,82,166,400.4
31156,11305,0,0,11305,0,0,0,7090,0,2,0,0,0,14:12:03,78,92,176,442.4
31157,11305,0,0,11305,0,0,0,7094,0,4,0,0,0,14:12:05,78,92,172,438.4
31158,11305,0,0,11305,0,0,0,7099,0,5,0,0,0,14:12:05,78,92,172,438.4
31159,11305,0,0,11305,0,0,0,7100,0,1,0,0,0,14:12:06,66,92,172,414.4
31160,11305,0,0,11305,0,0,0,7106,0,6,0,0,0,14:12:07,62,92,172,406.4
31161,11305,0,0,11305,0,0,0,7108,0,2,0,0,0,14:12:08,62,92,172,406.4
31162,11305,0,0,11305,0,0,0,7111,0,3,0,0,0,14:12:10,62,92,172,406.4
31163,11305,0,0,11305,0,0,0,7112,0,1,0,0,0,14:12:12,62,92,172,406.4
31164,11305,0,0,11305,0,0,0,7107,0,-5,0,0,0,14:12:13,62,92,172,406.4
31165,11305,0,0,11305,0,0,0,7106,0,-1,0,0,0,14:12:14,62,92,172,406.4
31166,11305,0,0,11305,0,0,0,7106,0,0,0,0,0,14:12:15,62,92,172,406.4
31167,11305,0,0,11305,0,0,0,7107,0,1,0,0,0,14:12:16,62,92,172,406.4
31168,11305,0,0,11305,0,0,0,7106,0,-1,0,0,0,14:12:16,62,92,172,406.4
31169,11305,0,0,11305,0,0,0,7107,0,1,0,0,0,14:12:17,62,92,172,406.4
31170,11305,0,0,11305,0,0,0,7106,0,-1,0,0,0,14:12:17,62,92,172,406.4
31171,11305,0,0,11305,0,0,0,7105,0,-1,0,0,0,14:12:19,62,92,172,406.4
31172,11305,0,0,11305,0,0,0,7106,0,1,0,0,0,14:12:20,62,92,172,406.4
31173,11305,0,0,11305,0,0,0,7107,0,1,0,0,0,14:12:21,62,92,172,406.4
31174,11305,0,0,11305,0,0,0,7131,0,24,0,0,0,14:12:24,62,92,172,406.4
31175,11305,0,0,11305,0,0,0,7152,0,21,0,0,0,14:12:25,62,92,172,406.4
31176,11305,0,0,11305,0,0,0,7152,0,0,0,0,0,14:12:26,62,92,172,406.4
31177,11305,38,0,11305,0,0,0,7134,0,-18,38,0,38,14:12:28,62,92,170,404.4
31178,11305,0,0,11305,0,0,0,7135,0,1,0,0,0,14:12:31,62,92,170,404.4
31179,11305,0,0,11305,0,0,0,7136,0,1,0,0,0,14:12:31,100,130,208,564
31180,11305,0,0,11305,0,0,0,7139,0,3,0,0,0,14:12:32,100,130,208,564
31181,11305,0,0,11305,0,0,0,7142,0,3,0,0,0,14:12:33,100,130,208,564
31182,11305,0,0,11305,0,0,0,7144,0,2,0,0,0,14:12:34,100,130,208,564
31183,11305,2,0,11305,0,0,0,7143,0,-1,2,0,2,14:12:34,100,130,208,564
31184,11305,0,0,11305,0,0,0,7142,0,-1,0,0,0,14:12:35,100,130,208,564
31185,11305,0,0,11305,0,0,0,7144,0,2,0,0,0,14:12:36,102,132,210,572.4
31186,11305,0,0,11305,0,0,0,7145,0,1,0,0,0,14:12:36,98,132,210,564.4
31187,11305,0,0,11305,0,0,0,7149,0,4,0,0,0,14:12:37,98,132,210,564.4
31188,11305,0,0,11305,0,0,0,7149,0,0,0,0,0,14:12:39,98,132,210,564.4
31189,11305,6,0,11305,0,0,0,7147,0,-2,6,0,6,14:12:39,98,132,210,564.4
31190,11305,0,0,11305,0,0,0,7145,0,-2,0,0,0,14:12:40,98,132,210,564.4
31191,11305,0,0,11305,0,0,0,7151,0,6,0,0,0,14:12:43,104,138,214,587.6
31192,11305,0,0,11305,0,0,0,7158,0,7,0,0,0,14:12:44,104,138,214,587.6
31193,11305,0,0,11305,0,0,0,7165,0,7,0,0,0,14:12:44,104,138,214,587.6
31194,11305,0,0,11305,0,0,0,7166,0,1,0,0,0,14:12:45,104,138,214,587.6
31195,11305,0,0,11305,0,0,0,7162,0,-4,0,0,0,14:12:46,104,138,214,587.6
31196,11305,0,0,11305,0,0,0,7157,0,-5,0,0,0,14:12:47,104,138,214,587.6
31197,11305,0,0,11305,0,0,0,7158,0,1,0,0,0,14:12:48,104,138,214,587.6
31198,11305,0,0,11305,0,0,0,7157,0,-1,0,0,0,14:12:51,104,138,214,587.6
31199,11305,0,0,11305,0,0,0,7162,0,5,0,0,0,14:12:52,104,136,214,585.2
31200,11305,0,0,11305,0,0,0,7173,0,11,0,0,0,14:12:55,104,136,214,585.2
31201,11305,0,0,11305,0,0,0,7177,0,4,0,0,0,14:12:55,104,136,214,585.2
31202,11305,0,0,11305,0,0,0,7179,0,2,0,0,0,14:12:56,104,136,214,585.2
31203,11305,0,0,11305,0,0,0,7184,0,5,0,0,0,14:12:56,104,136,214,585.2
31204,11305,0,0,11305,0,0,0,7183,0,-1,0,0,0,14:12:57,104,136,214,585.2
31205,11305,0,0,11305,0,0,0,7185,0,2,0,0,0,14:12:59,104,136,214,585.2
31206,11305,0,0,11305,0,0,0,7218,0,33,0,0,0,14:12:59,104,136,214,585.2
31207,11305,0,0,11305,0,0,0,7226,0,8,0,0,0,14:13:00,104,136,214,585.2
31208,11305,0,0,11305,0,0,0,7227,0,1,0,0,0,14:13:00,102,136,214,581.2
31209,11305,28,0,11305,0,0,0,7213,0,-14,28,0,28,14:13:01,102,136,214,581.2
31210,11305,0,0,11305,0,0,0,7213,0,0,0,0,0,14:13:03,102,136,214,581.2
31211,11305,0,0,11305,0,0,0,7216,0,3,0,0,0,14:13:04,130,164,242,698.8
31212,11305,0,0,11305,0,0,0,7215,0,-1,0,0,0,14:13:04,130,164,242,698.8
31213,11305,0,0,11305,0,0,0,7215,0,0,0,0,0,14:13:05,130,164,242,698.8
31214,11305,0,0,11305,0,0,0,7205,0,-10,0,0,0,14:13:06,130,164,242,698.8
31215,11305,4,0,11305,0,0,0,7203,0,-2,4,0,4,14:13:07,130,164,242,698.8
31216,11305,0,0,11305,0,0,0,7204,0,1,0,0,0,14:13:07,130,164,242,698.8
31217,11305,0,0,11305,0,0,0,7204,0,0,0,0,0,14:13:08,134,168,246,715.6
31218,11305,0,0,11305,0,0,0,7207,0,3,0,0,0,14:13:09,134,168,246,715.6
31219,11305,0,0,11305,0,0,0,7206,0,-1,0,0,0,14:13:09,134,168,246,715.6
31220,11305,0,0,11305,0,0,0,7212,0,6,0,0,0,14:13:10,134,168,246,715.6
31221,11305,0,0,11305,0,0,0,7211,0,-1,0,0,0,14:13:11,134,168,246,715.6
31222,11305,0,0,11305,0,0,0,7213,0,2,0,0,0,14:13:12,134,168,246,715.6
31223,11305,0,0,11305,0,0,0,7215,0,2,0,0,0,14:13:15,134,168,246,715.6
31224,11305,0,0,11305,0,0,0,7219,0,4,0,0,0,14:13:16,134,168,246,715.6
31225,11305,10,0,11305,0,0,0,7210,0,-9,10,0,10,14:13:17,134,168,246,715.6
31226,11305,0,0,11305,0,0,0,7210,0,0,0,0,0,14:13:18,134,168,246,715.6
31227,11305,0,0,11305,0,0,0,7210,0,0,0,0,0,14:13:19,144,178,256,757.6
31228,11305,0,0,11305,0,0,0,7211,0,1,0,0,0,14:13:20,144,178,256,757.6
31229,11305,0,0,11305,0,0,0,7210,0,-1,0,0,0,14:13:20,144,178,256,757.6
31230,11305,0,0,11305,0,0,0,7211,0,1,0,0,0,14:13:21,144,178,256,757.6
31231,11305,0,0,11305,0,0,0,7215,0,4,0,0,0,14:13:22,144,178,256,757.6
31232,11305,0,0,11305,0,0,0,7213,0,-2,0,0,0,14:13:22,144,178,256,757.6
31233,11305,0,0,11305,0,0,0,7213,0,0,0,0,0,14:13:24,144,178,256,757.6
31234,11305,0,0,11305,0,0,0,7183,0,-30,0,0,0,14:13:24,144,178,256,757.6
31235,11305,0,0,11305,0,0,0,7183,0,0,0,0,0,14:13:25,140,178,256,749.6
31236,11305,0,0,11305,0,0,0,7184,0,1,0,0,0,14:13:26,140,178,256,749.6
31237,11305,0,0,11305,0,0,0,7186,0,2,0,0,0,14:13:27,140,178,256,749.6
31238,11305,0,0,11305,0,0,0,7184,0,-2,0,0,0,14:13:30,140,178,256,749.6
31239,11305,0,0,11305,0,0,0,7195,0,11,0,0,0,14:13:32,140,178,256,749.6
31240,11305,0,0,11305,0,0,0,7193,0,-2,0,0,0,14:13:34,140,178,256,749.6
31241,11305,0,0,11305,0,0,0,7192,0,-1,0,0,0,14:13:36,140,178,256,749.6
31242,11305,0,0,11305,0,0,0,7193,0,1,0,0,0,14:13:36,140,178,256,749.6
31243,11305,0,0,11305,0,0,0,7192,0,-1,0,0,0,14:13:37,138,178,256,745.6
31244,11305,0,0,11305,0,0,0,7198,0,6,0,0,0,14:13:37,138,178,256,745.6
31245,11305,0,0,11305,0,0,0,7199,0,1,0,0,0,14:13:38,138,178,256,745.6
31246,11305,0,0,11305,0,0,0,7198,0,-1,0,0,0,14:13:38,138,178,256,745.6
31247,11305,0,0,11305,0,0,0,7197,0,-1,0,0,0,14:13:39,138,176,256,743.2
31248,11305,0,0,11305,0,0,0,7201,0,4,0,0,0,14:13:40,138,176,256,743.2
31249,11305,0,0,11305,0,0,0,7200,0,-1,0,0,0,14:13:41,138,176,252,739.2
31250,11305,0,0,11305,0,0,0,7199,0,-1,0,0,0,14:13:42,138,176,252,739.2
31251,11305,0,0,11305,0,0,0,7198,0,-1,0,0,0,14:13:42,138,176,252,739.2
31252,11305,2,0,11305,0,0,0,7197,0,-1,2,0,2,14:13:46,138,176,250,737.2
31253,11305,0,0,11305,0,0,0,7200,0,3,0,0,0,14:13:46,138,176,250,737.2
31254,11305,0,0,11305,0,0,0,7203,0,3,0,0,0,14:13:47,140,178,252,745.6
31255,11305,0,0,11305,0,0,0,7207,0,4,0,0,0,14:13:48,140,178,252,745.6
31256,11305,0,0,11305,0,0,0,7209,0,2,0,0,0,14:13:49,134,178,252,733.6
31257,11305,0,0,11305,0,0,0,7210,0,1,0,0,0,14:13:51,134,178,250,731.6
31258,11305,0,0,11305,0,0,0,7200,0,-10,0,0,0,14:13:52,134,178,250,731.6
31259,11305,0,0,11305,0,0,0,7204,0,4,0,0,0,14:13:54,134,178,250,731.6
31260,11305,0,0,11305,0,0,0,7205,0,1,0,0,0,14:13:55,134,178,250,731.6
31261,11305,0,0,11305,0,0,0,7205,0,0,0,0,0,14:13:55,134,178,250,731.6
31262,11305,0,0,11305,0,0,0,7217,0,12,0,0,0,14:13:56,134,174,250,726.8
31263,11305,0,0,11305,0,0,0,7215,0,-2,0,0,0,14:13:57,134,172,250,724.4
31264,11305,10,0,11305,0,0,0,7210,0,-5,10,0,10,14:13:58,134,170,246,718
31265,11305,0,0,11305,0,0,0,7211,0,1,0,0,0,14:13:58,134,170,246,718
31266,11305,0,0,11305,0,0,0,7212,0,1,0,0,0,14:13:59,130,178,256,729.6
31267,11305,0,0,11305,0,0,0,7212,0,0,0,0,0,14:14:00,130,178,254,727.6
31268,11305,18,0,11305,0,0,0,7222,0,10,18,0,18,14:14:01,130,178,254,727.6
31269,11305,0,0,11305,0,0,0,7222,0,0,0,0,0,14:14:02,130,178,254,727.6
31270,11305,0,0,11305,0,0,0,7224,0,2,0,0,0,14:14:03,148,196,272,803.2
31271,11305,0,0,11305,0,0,0,7224,0,0,0,0,0,14:14:04,148,196,272,803.2
31272,11305,0,0,11305,0,0,0,7224,0,0,0,0,0,14:14:05,128,196,272,763.2
31273,11305,0,0,11305,0,0,0,7225,0,1,0,0,0,14:14:06,128,196,272,763.2
31274,11305,2,0,11305,0,0,0,7224,0,-1,2,0,2,14:14:06,128,196,272,763.2
31275,11305,0,0,11305,0,0,0,7223,0,-1,0,0,0,14:14:07,128,196,272,763.2
31276,11305,0,0,11305,0,0,0,7216,0,-7,0,0,0,14:14:08,120,198,274,751.6
31277,11305,0,0,11305,0,0,0,7219,0,3,0,0,0,14:14:09,120,198,274,751.6
31278,11305,0,0,11305,0,0,0,7222,0,3,0,0,0,14:14:11,120,198,274,751.6
31279,11305,0,0,11305,0,0,0,7222,0,0,0,0,0,14:14:12,120,186,274,737.2
31280,11305,0,0,11305,0,0,0,7220,0,-2,0,0,0,14:14:13,120,182,274,732.4
31281,11305,10,0,11305,0,0,0,7215,0,-5,10,0,10,14:14:14,120,182,274,732.4
31282,11305,0,0,11305,0,0,0,7213,0,-2,0,0,0,14:14:14,120,182,274,732.4
31283,11305,0,0,11305,0,0,0,7214,0,1,0,0,0,14:14:15,130,192,284,774.4
31284,11305,0,0,11305,0,0,0,7213,0,-1,0,0,0,14:14:16,130,192,284,774.4
31285,11305,0,0,11305,0,0,0,7213,0,0,0,0,0,14:14:17,130,192,272,762.4
31286,11305,0,0,11305,0,0,0,7214,0,1,0,0,0,14:14:17,130,192,272,762.4
31287,11305,2,0,11305,0,0,0,7213,0,-1,2,0,2,14:14:18,130,192,272,762.4
31288,11305,0,0,11305,0,0,0,7215,0,2,0,0,0,14:14:18,130,192,272,762.4
31289,11305,0,0,11305,0,0,0,7216,0,1,0,0,0,14:14:19,132,194,274,770.8
31290,11305,0,0,11305,0,0,0,7218,0,2,0,0,0,14:14:20,132,194,274,770.8
31291,11305,0,0,11305,0,0,0,7219,0,1,0,0,0,14:14:23,132,194,274,770.8
31292,11305,2,0,11305,0,0,0,7218,0,-1,2,0,2,14:14:24,132,194,274,770.8
31293,11305,0,0,11305,0,0,0,7217,0,-1,0,0,0,14:14:26,132,194,274,770.8
31294,11305,0,0,11305,0,0,0,7216,0,-1,0,0,0,14:14:26,134,196,276,779.2
31295,11305,0,0,11305,0,0,0,7218,0,2,0,0,0,14:14:27,134,196,276,779.2
31296,11305,0,0,11305,0,0,0,7220,0,2,0,0,0,14:14:27,134,196,276,779.2
31297,11305,0,0,11305,0,0,0,7219,0,-1,0,0,0,14:14:29,134,196,276,779.2
31298,11305,0,0,11305,0,0,0,7218,0,-1,0,0,0,14:14:29,134,196,276,779.2
31299,11305,0,0,11305,0,0,0,7218,0,0,0,0,0,14:14:30,96,196,276,703.2
31300,11305,0,0,11305,0,0,0,7220,0,2,0,0,0,14:14:31,96,196,276,703.2
31301,11305,0,0,11305,0,0,0,7165,0,-55,0,0,0,14:14:32,96,196,276,703.2
31302,11305,0,0,11305,0,0,0,7166,0,1,0,0,0,14:14:32,96,196,276,703.2
31303,11305,0,0,11305,0,0,0,7165,0,-1,0,0,0,14:14:34,96,196,276,703.2
31304,11305,0,0,11305,0,0,0,7166,0,1,0,0,0,14:14:35,96,196,276,703.2
31305,11305,0,0,11305,0,0,0,7162,0,-4,0,0,0,14:14:35,94,196,276,699.2
31306,11305,0,0,11305,0,0,0,7163,0,1,0,0,0,14:14:36,94,192,276,694.4
31307,11305,0,0,11305,0,0,0,7165,0,2,0,0,0,14:14:36,94,192,276,694.4
31308,11305,0,0,11305,0,0,0,7163,0,-2,0,0,0,14:14:37,94,192,276,694.4
31309,11305,0,0,11305,0,0,0,7163,0,0,0,0,0,14:14:38,94,192,276,694.4
31310,11305,0,0,11305,0,0,0,7163,0,0,0,0,0,14:14:38,94,192,276,694.4
31311,11305,0,0,11305,0,0,0,7183,0,20,0,0,0,14:14:39,88,192,276,682.4
31312,11305,40,0,11305,0,0,0,7163,0,-20,40,0,40,14:14:40,88,192,276,682.4
31313,11305,0,0,11305,0,0,0,7196,0,33,0,0,0,14:14:44,88,192,276,682.4
31314,11305,0,0,11305,0,0,0,7206,0,10,0,0,0,14:14:47,128,232,316,850.4
31315,11305,0,0,11305,0,0,0,7206,0,0,0,0,0,14:14:48,128,232,316,850.4
31316,11305,0,0,11305,0,0,0,7206,0,0,0,0,0,14:14:50,128,232,316,850.4
31317,11305,0,0,11305,0,0,0,7207,0,1,0,0,0,14:14:52,128,232,316,850.4
31318,11305,0,0,11305,0,0,0,7206,0,-1,0,0,0,14:14:54,128,232,316,850.4
31319,11305,0,0,11305,0,0,0,7207,0,1,0,0,0,14:14:55,128,232,316,850.4
31320,11305,0,0,11305,0,0,0,7210,0,3,0,0,0,14:14:56,128,232,316,850.4
31321,11305,0,0,11305,0,0,0,7210,0,0,0,0,0,14:14:57,128,232,316,850.4
31322,11305,2,0,11305,0,0,0,7209,0,-1,2,0,2,14:14:59,128,232,316,850.4
31323,11305,0,0,11305,0,0,0,7210,0,1,0,0,0,14:14:59,128,232,316,850.4
31324,11305,0,0,11305,0,0,0,7210,0,0,0,0,0,14:15:00,130,234,318,858.8
31325,11305,0,0,11305,0,0,0,7211,0,1,0,0,0,14:15:01,130,234,318,858.8
31326,11305,6,0,11305,0,0,0,7208,0,-3,6,0,6,14:15:01,130,234,318,858.8
31327,11305,2,0,11305,0,0,0,7207,0,-1,2,0,2,14:15:02,130,234,318,858.8
31328,11305,0,0,11305,0,0,0,7207,0,0,0,0,0,14:15:03,136,238,324,881.6
31329,11305,0,0,11305,0,0,0,7205,0,-2,0,0,0,14:15:04,138,240,326,890
31330,11305,0,0,11305,0,0,0,7206,0,1,0,0,0,14:15:05,138,240,326,890
31331,11305,0,0,11305,0,0,0,7205,0,-1,0,0,0,14:15:07,110,240,326,834
31332,11305,0,0,11305,0,0,0,7206,0,1,0,0,0,14:15:09,110,240,326,834
31333,11305,0,0,11305,0,0,0,7206,0,0,0,0,0,14:15:12,110,240,326,834
31334,11305,0,0,11305,0,0,0,7206,0,0,0,0,0,14:15:14,110,240,326,834
31335,11305,0,0,11305,0,0,0,7204,0,-2,0,0,0,14:15:15,110,240,326,834
31336,11305,0,0,11305,0,0,0,7210,0,6,0,0,0,14:15:15,110,240,326,834
31337,11305,0,0,11305,0,0,0,7212,0,2,0,0,0,14:15:16,106,240,326,826
31338,11305,0,0,11305,0,0,0,7213,0,1,0,0,0,14:15:18,106,240,326,826
31339,11305,0,0,11305,0,0,0,7212,0,-1,0,0,0,14:15:19,106,240,326,826
31340,11305,0,0,11305,0,0,0,7212,0,0,0,0,0,14:15:20,106,240,326,826
31341,11305,0,0,11305,0,0,0,7213,0,1,0,0,0,14:15:28,106,240,326,826
31342,11305,0,0,11305,0,0,0,7213,0,0,0,0,0,14:15:29,106,240,326,826
31343,11305,0,0,11305,0,0,0,7218,0,5,0,0,0,14:15:36,106,240,326,826
31344,11305,0,0,11305,0,0,0,7217,0,-1,0,0,0,14:15:37,106,240,326,826
31345,11305,0,0,11305,0,0,0,7217,0,0,0,0,0,14:15:37,106,240,326,826
31346,11305,0,0,11305,0,0,0,7242,0,25,0,0,0,14:15:38,106,240,326,826
31347,11305,0,0,11305,0,0,0,7242,0,0,0,0,0,14:15:39,96,240,320,800
31348,11305,0,0,11305,0,0,0,7262,0,20,0,0,0,14:15:39,96,240,320,800
31349,11305,0,0,11305,0,0,0,7272,0,10,0,0,0,14:15:40,96,240,306,786
31350,11305,0,0,11305,0,0,0,7271,0,-1,0,0,0,14:15:40,96,240,304,784
31351,11305,0,0,11305,0,0,0,7272,0,1,0,0,0,14:15:42,96,240,304,784
31352,11305,0,0,11305,0,0,0,7249,0,-23,0,0,0,14:15:42,96,240,304,784
31353,11305,0,0,11305,0,0,0,7250,0,1,0,0,0,14:15:44,96,240,304,784
31354,11305,0,0,11305,0,0,0,7230,0,-20,0,0,0,14:15:44,96,240,304,784
31355,11305,0,0,11305,0,0,0,7231,0,1,0,0,0,14:15:45,96,236,304,779.2
31356,11305,0,0,11305,0,0,0,7237,0,6,0,0,0,14:15:45,96,236,304,779.2
31357,11305,0,0,11305,0,0,0,7236,0,-1,0,0,0,14:15:46,96,236,304,779.2
31358,11305,0,0,11305,0,0,0,7216,0,-20,0,0,0,14:15:49,96,236,304,779.2
31359,11305,0,0,11305,0,0,0,7218,0,2,0,0,0,14:15:50,96,236,304,779.2
31360,11305,2,0,11305,0,0,0,7217,0,-1,2,0,2,14:15:51,96,236,304,779.2
31361,11305,0,0,11305,0,0,0,7218,0,1,0,0,0,14:15:53,96,236,304,779.2
31362,11305,2,0,11305,0,0,0,7217,0,-1,2,0,2,14:15:54,98,238,306,787.6
31363,11305,0,0,11305,0,0,0,7220,0,3,0,0,0,14:15:55,98,236,306,785.2
31364,11305,0,0,11305,0,0,0,7230,0,10,0,0,0,14:15:55,100,238,308,793.6
31365,11305,8,0,11305,0,0,0,7228,0,-2,8,0,8,14:15:56,100,238,308,793.6
31366,11305,0,0,11305,0,0,0,7230,0,2,0,0,0,14:15:56,100,238,308,793.6
31367,11305,0,0,11305,0,0,0,7231,0,1,0,0,0,14:16:00,108,246,316,827.2
31368,11305,0,0,11305,0,0,0,7231,0,0,0,0,0,14:16:01,108,246,316,827.2
31369,11305,2,0,11305,0,0,0,7230,0,-1,2,0,2,14:16:01,108,246,316,827.2
31370,11305,2,0,11305,0,0,0,7229,0,-1,2,0,2,14:16:02,108,246,316,827.2
31371,11305,2,0,11305,0,0,0,7228,0,-1,2,0,2,14:16:04,110,248,318,835.6
31372,11305,0,0,11305,0,0,0,7225,0,-3,0,0,0,14:16:04,112,250,320,844
31373,11305,0,0,11305,0,0,0,7222,0,-3,0,0,0,14:16:05,114,252,322,852.4
31374,11305,0,0,11305,0,0,0,7220,0,-2,0,0,0,14:16:06,112,252,322,848.4
31375,11305,2,0,11305,0,0,0,7219,0,-1,2,0,2,14:16:07,112,252,322,848.4
31376,11305,0,0,11305,0,0,0,7218,0,-1,0,0,0,14:16:08,112,246,322,841.2
31377,11305,0,0,11305,0,0,0,7220,0,2,0,0,0,14:16:09,114,248,324,849.6
31378,11305,0,0,11305,0,0,0,7225,0,5,0,0,0,14:16:10,114,248,324,849.6
31379,11305,2,0,11305,0,0,0,7224,0,-1,2,0,2,14:16:11,114,248,324,849.6
31380,11305,0,0,11305,0,0,0,7226,0,2,0,0,0,14:16:11,114,248,324,849.6
31381,11305,0,0,11305,0,0,0,7229,0,3,0,0,0,14:16:12,116,250,326,858
31382,11305,0,0,11305,0,0,0,7230,0,1,0,0,0,14:16:13,116,250,326,858
31383,11305,2,0,11305,0,0,0,7228,0,-2,2,0,2,14:16:14,116,250,326,858
