,bidPrice1,bidVolume1,bid_vol_change,buy_tick_volume,askPrice1,askVolume1,ask_vol_change,sell_tick_volume,tick_volume,buy_minus_sell_volume,updateTime
19814,51030.0,4.0,0.0,0.0,51040.0,91.0,1.0,-0.0,0.0,0.0,00:11:32
19815,51030.0,4.0,0.0,0.0,51040.0,93.0,2.0,-0.0,0.0,0.0,00:11:33
19816,51030.0,5.0,1.0,0.0,51040.0,93.0,0.0,-0.0,0.0,0.0,00:11:34
19817,51030.0,5.0,0.0,0.0,51040.0,93.0,0.0,-0.0,0.0,0.0,00:11:35
19818,51030.0,5.0,0.0,0.0,51040.0,93.0,0.0,-0.0,0.0,0.0,00:11:36
19819,51030.0,5.0,0.0,2.0,51040.0,92.0,-1.0,-0.0,2.0,2.0,00:11:38
19820,51030.0,25.0,20.0,0.0,51040.0,92.0,0.0,-0.0,0.0,0.0,00:11:42
19821,51030.0,27.0,2.0,0.0,51040.0,92.0,0.0,-0.0,0.0,0.0,00:11:46
19822,51030.0,27.0,0.0,0.0,51040.0,84.0,-8.0,-0.0,0.0,0.0,00:11:46
19823,51030.0,28.0,1.0,0.0,51040.0,84.0,0.0,-0.0,0.0,0.0,00:11:47
19824,51030.0,28.0,0.0,0.0,51040.0,85.0,1.0,-0.0,0.0,0.0,00:11:48
19825,51030.0,28.0,0.0,2.0,51040.0,84.0,-1.0,-0.0,2.0,2.0,00:11:48
19826,51030.0,28.0,0.0,0.0,51040.0,84.0,0.0,-0.0,0.0,0.0,00:11:53
19827,51030.0,28.0,0.0,0.0,51040.0,84.0,0.0,-0.0,0.0,0.0,00:11:53
19828,51030.0,28.0,0.0,0.0,51040.0,84.0,0.0,-0.0,0.0,0.0,00:11:54
19829,51030.0,28.0,0.0,0.0,51040.0,84.0,0.0,-0.0,0.0,0.0,00:11:56
19830,51030.0,28.0,0.0,0.0,51040.0,84.0,0.0,-0.0,0.0,0.0,00:11:57
19831,51030.0,28.0,0.0,0.0,51040.0,83.0,-1.0,-0.0,0.0,0.0,00:11:59
19832,51030.0,28.0,0.0,0.0,51040.0,86.0,3.0,-0.0,0.0,0.0,00:11:59
19833,51030.0,28.0,0.0,0.0,51040.0,85.0,-1.0,-0.0,0.0,0.0,00:12:00
19834,51030.0,28.0,0.0,4.0,51040.0,83.0,-2.0,-0.0,4.0,4.0,00:12:02
19835,51030.0,28.0,0.0,0.0,51040.0,82.0,-1.0,-0.0,0.0,0.0,00:12:02
19836,51030.0,28.0,0.0,0.0,51040.0,82.0,0.0,-0.0,0.0,0.0,00:12:03
19837,51030.0,28.0,0.0,0.0,51040.0,82.0,0.0,-0.0,0.0,0.0,00:12:04
19838,51030.0,23.0,-5.0,0.0,51040.0,82.0,0.0,6.0,6.0,-6.0,00:12:04
19839,51030.0,25.0,2.0,0.0,51040.0,80.0,-2.0,-0.0,0.0,0.0,00:12:06
19840,51030.0,26.0,1.0,0.0,51040.0,79.0,-1.0,-0.0,0.0,0.0,00:12:07
19841,51030.0,26.0,0.0,0.0,51040.0,79.0,0.0,-0.0,0.0,0.0,00:12:07
19842,51030.0,26.0,0.0,0.0,51040.0,79.0,0.0,-0.0,0.0,0.0,00:12:09
19843,51030.0,26.0,0.0,0.0,51040.0,179.0,100.0,-0.0,0.0,0.0,00:12:11
19844,51030.0,24.0,-2.0,0.0,51040.0,179.0,0.0,4.0,4.0,-4.0,00:12:11
19845,51030.0,23.0,-1.0,0.0,51040.0,179.0,0.0,-0.0,0.0,0.0,00:12:13
19846,51030.0,22.0,-1.0,0.0,51040.0,179.0,0.0,2.0,2.0,-2.0,00:12:14
19847,51030.0,22.0,0.0,0.0,51040.0,179.0,0.0,-0.0,0.0,0.0,00:12:14
19848,51030.0,22.0,0.0,0.0,51040.0,179.0,0.0,-0.0,0.0,0.0,00:12:15
19849,51030.0,22.0,0.0,0.0,51040.0,179.0,0.0,-0.0,0.0,0.0,00:12:15
19850,51030.0,23.0,1.0,0.0,51040.0,179.0,0.0,-0.0,0.0,0.0,00:12:17
19851,51030.0,23.0,0.0,8.0,51040.0,175.0,-4.0,-0.0,8.0,8.0,00:12:17
19852,51030.0,23.0,0.0,0.0,51040.0,175.0,0.0,-0.0,0.0,0.0,00:12:18
19853,51030.0,23.0,0.0,0.0,51040.0,175.0,0.0,-0.0,0.0,0.0,00:12:19
19854,51030.0,20.0,-3.0,0.0,51040.0,175.0,0.0,6.0,6.0,-6.0,00:12:20
19855,51030.0,20.0,0.0,0.0,51040.0,174.0,-1.0,-0.0,0.0,0.0,00:12:23
19856,51030.0,19.0,-1.0,0.0,51040.0,174.0,0.0,-0.0,0.0,0.0,00:12:24
19857,51030.0,19.0,0.0,0.0,51040.0,173.0,-1.0,-0.0,0.0,0.0,00:12:25
19858,51030.0,24.0,5.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:25
19859,51030.0,24.0,0.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:26
19860,51030.0,25.0,1.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:27
19861,51030.0,25.0,0.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:27
19862,51030.0,25.0,0.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:28
19863,51030.0,25.0,0.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:28
19864,51030.0,24.0,-1.0,0.0,51040.0,173.0,0.0,-0.0,0.0,0.0,00:12:29
19865,51030.0,22.0,-2.0,8.0,51040.0,169.0,-4.0,-0.0,8.0,8.0,00:12:30
19866,51030.0,23.0,1.0,0.0,51040.0,169.0,0.0,-0.0,0.0,0.0,00:12:31
19867,51030.0,23.0,0.0,0.0,51040.0,169.0,0.0,-0.0,0.0,0.0,00:12:31
19868,51030.0,23.0,0.0,0.0,51040.0,170.0,1.0,-0.0,0.0,0.0,00:12:32
19869,51030.0,23.0,0.0,0.0,51040.0,170.0,0.0,-0.0,0.0,0.0,00:12:36
19870,51030.0,23.0,0.0,0.0,51040.0,170.0,0.0,-0.0,0.0,0.0,00:12:37
19871,51030.0,23.0,0.0,0.0,51040.0,171.0,1.0,-0.0,0.0,0.0,00:12:40
19872,51030.0,23.0,0.0,2.0,51040.0,170.0,-1.0,-0.0,2.0,2.0,00:12:41
19873,51030.0,22.0,-1.0,0.0,51040.0,170.0,0.0,-0.0,0.0,0.0,00:12:42
19874,51030.0,22.0,0.0,0.0,51040.0,171.0,1.0,-0.0,0.0,0.0,00:12:44
19875,51030.0,20.0,-2.0,0.0,51040.0,171.0,0.0,-0.0,0.0,0.0,00:12:44
19876,51030.0,20.0,0.0,0.0,51040.0,170.0,-1.0,-0.0,0.0,0.0,00:12:46
19877,51030.0,22.0,2.0,0.0,51040.0,170.0,0.0,-0.0,0.0,0.0,00:12:49
19878,51030.0,21.0,-1.0,0.0,51040.0,170.0,0.0,2.0,2.0,-2.0,00:12:53
19879,51030.0,19.0,-2.0,0.0,51040.0,170.0,0.0,-0.0,0.0,0.0,00:12:53
19880,51030.0,4.0,-15.0,0.0,51040.0,170.0,0.0,-0.0,0.0,0.0,00:12:56
19881,51020.0,71.0,0.0,4.0,51040.0,174.0,4.0,4.0,8.0,0.0,00:12:57
19882,51020.0,71.0,0.0,0.0,51040.0,174.0,0.0,-0.0,0.0,0.0,00:12:57
19883,51020.0,71.0,0.0,0.0,51040.0,175.0,1.0,-0.0,0.0,0.0,00:12:58
19884,51020.0,71.0,0.0,0.0,51030.0,3.0,0.0,-0.0,0.0,0.0,00:12:58
19885,51020.0,69.0,-2.0,0.0,51030.0,5.0,2.0,-0.0,0.0,0.0,00:12:59
19886,51020.0,69.0,0.0,0.0,51030.0,8.0,3.0,-0.0,0.0,0.0,00:13:00
19887,51020.0,69.0,0.0,0.0,51030.0,11.0,3.0,-0.0,0.0,0.0,00:13:01
19888,51020.0,69.0,0.0,0.0,51030.0,12.0,1.0,-0.0,0.0,0.0,00:13:01
19889,51020.0,69.0,0.0,0.0,51030.0,15.0,3.0,-0.0,0.0,0.0,00:13:02
19890,51020.0,69.0,0.0,4.0,51030.0,13.0,-2.0,-0.0,4.0,4.0,00:13:03
19891,51020.0,69.0,0.0,0.0,51030.0,11.0,-2.0,-0.0,0.0,0.0,00:13:04
19892,51020.0,69.0,0.0,0.0,51030.0,11.0,0.0,-0.0,0.0,0.0,00:13:05
19893,51030.0,11.0,0.0,14.0,51040.0,74.0,0.0,0.0,14.0,14.0,00:13:05
19894,51030.0,11.0,0.0,8.0,51040.0,66.0,-8.0,-0.0,8.0,8.0,00:13:06
19895,51030.0,19.0,8.0,0.0,51040.0,64.0,-2.0,-0.0,0.0,0.0,00:13:06
19896,51030.0,8.0,-11.0,0.0,51040.0,64.0,0.0,-0.0,0.0,0.0,00:13:07
19897,51030.0,10.0,2.0,0.0,51040.0,64.0,0.0,-0.0,0.0,0.0,00:13:07
19898,51030.0,10.0,0.0,2.0,51040.0,63.0,-1.0,-0.0,2.0,2.0,00:13:10
19899,51030.0,6.0,-4.0,0.0,51040.0,67.0,4.0,-0.0,0.0,0.0,00:13:12
19900,51020.0,69.0,0.0,4.0,51040.0,66.0,-1.0,4.0,8.0,0.0,00:13:13
19901,51020.0,69.0,0.0,0.0,51040.0,66.0,0.0,-0.0,0.0,0.0,00:13:13
19902,51020.0,69.0,0.0,0.0,51040.0,67.0,1.0,-0.0,0.0,0.0,00:13:16
19903,51020.0,69.0,0.0,0.0,51040.0,67.0,0.0,-0.0,0.0,0.0,00:13:16
19904,51030.0,10.0,0.0,0.0,51040.0,67.0,0.0,-0.0,0.0,0.0,00:13:22
19905,51030.0,10.0,0.0,0.0,51040.0,67.0,0.0,-0.0,0.0,0.0,00:13:24
19906,51030.0,7.0,-3.0,0.0,51040.0,67.0,0.0,6.0,6.0,-6.0,00:13:25
19907,51030.0,7.0,0.0,0.0,51040.0,67.0,0.0,-0.0,0.0,0.0,00:13:27
19908,51030.0,11.0,4.0,0.0,51040.0,65.0,-2.0,-0.0,0.0,0.0,00:13:29
19909,51030.0,15.0,4.0,0.0,51040.0,66.0,1.0,-0.0,0.0,0.0,00:13:30
19910,51030.0,17.0,2.0,0.0,51040.0,66.0,0.0,-0.0,0.0,0.0,00:13:30
19911,51030.0,16.0,-1.0,0.0,51040.0,64.0,-2.0,2.0,2.0,-2.0,00:13:31
19912,51030.0,15.0,-1.0,0.0,51040.0,64.0,0.0,2.0,2.0,-2.0,00:13:31
19913,51030.0,15.0,0.0,0.0,51040.0,65.0,1.0,-0.0,0.0,0.0,00:13:32
19914,51030.0,15.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:32
19915,51030.0,16.0,1.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:33
19916,51030.0,16.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:34
19917,51030.0,17.0,1.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:37
19918,51030.0,17.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:37
19919,51030.0,18.0,1.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:38
19920,51030.0,16.0,-2.0,0.0,51040.0,65.0,0.0,4.0,4.0,-4.0,00:13:38
19921,51030.0,15.0,-1.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:39
19922,51030.0,15.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:40
19923,51030.0,15.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:43
19924,51030.0,11.0,-4.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:44
19925,51030.0,9.0,-2.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:44
19926,51030.0,9.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:45
19927,51030.0,9.0,0.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:47
19928,51030.0,109.0,100.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:48
19929,51030.0,110.0,1.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:48
19930,51030.0,109.0,-1.0,0.0,51040.0,65.0,0.0,-0.0,0.0,0.0,00:13:52
19931,51030.0,109.0,0.0,0.0,51040.0,67.0,2.0,-0.0,0.0,0.0,00:13:56
19932,51030.0,109.0,0.0,0.0,51040.0,67.0,0.0,-0.0,0.0,0.0,00:13:56
19933,51030.0,109.0,0.0,0.0,51040.0,67.0,0.0,-0.0,0.0,0.0,00:13:58
19934,51030.0,109.0,0.0,2.0,51040.0,66.0,-1.0,-0.0,2.0,2.0,00:14:00
19935,51030.0,109.0,0.0,0.0,51040.0,66.0,0.0,-0.0,0.0,0.0,00:14:01
19936,51030.0,109.0,0.0,0.0,51040.0,66.0,0.0,-0.0,0.0,0.0,00:14:02
19937,51030.0,109.0,0.0,8.0,51040.0,62.0,-4.0,-0.0,8.0,8.0,00:14:02
19938,51030.0,109.0,0.0,4.0,51040.0,60.0,-2.0,-0.0,4.0,4.0,00:14:03
19939,51030.0,113.0,4.0,0.0,51040.0,60.0,0.0,-0.0,0.0,0.0,00:14:04
19940,51030.0,113.0,0.0,2.0,51040.0,59.0,-1.0,-0.0,2.0,2.0,00:14:08
19941,51030.0,113.0,0.0,2.0,51040.0,58.0,-1.0,-0.0,2.0,2.0,00:14:09
19942,51030.0,113.0,0.0,0.0,51040.0,57.0,-1.0,-0.0,0.0,0.0,00:14:12
19943,51030.0,113.0,0.0,0.0,51040.0,57.0,0.0,-0.0,0.0,0.0,00:14:13
19944,51030.0,113.0,0.0,0.0,51040.0,57.0,0.0,-0.0,0.0,0.0,00:14:15
19945,51030.0,113.0,0.0,0.0,51040.0,57.0,0.0,-0.0,0.0,0.0,00:14:16
19946,51030.0,113.0,0.0,2.0,51040.0,56.0,-1.0,-0.0,2.0,2.0,00:14:17
19947,51030.0,112.0,-1.0,0.0,51040.0,57.0,1.0,-0.0,0.0,0.0,00:14:18
19948,51030.0,112.0,0.0,0.0,51040.0,58.0,1.0,-0.0,0.0,0.0,00:14:19
19949,51030.0,112.0,0.0,0.0,51040.0,60.0,2.0,-0.0,0.0,0.0,00:14:20
19950,51030.0,112.0,0.0,0.0,51040.0,62.0,2.0,-0.0,0.0,0.0,00:14:20
19951,51030.0,112.0,0.0,0.0,51040.0,62.0,0.0,-0.0,0.0,0.0,00:14:22
19952,51030.0,113.0,1.0,0.0,51040.0,62.0,0.0,-0.0,0.0,0.0,00:14:25
19953,51030.0,113.0,0.0,2.0,51040.0,61.0,-1.0,-0.0,2.0,2.0,00:14:25
19954,51030.0,113.0,0.0,0.0,51040.0,61.0,0.0,-0.0,0.0,0.0,00:14:28
19955,51030.0,113.0,0.0,0.0,51040.0,61.0,0.0,-0.0,0.0,0.0,00:14:29
19956,51030.0,113.0,0.0,2.0,51040.0,60.0,-1.0,-0.0,2.0,2.0,00:14:33
19957,51030.0,113.0,0.0,2.0,51040.0,59.0,-1.0,-0.0,2.0,2.0,00:14:34
19958,51030.0,113.0,0.0,60.0,51040.0,29.0,-30.0,-0.0,60.0,60.0,00:14:34
19959,51040.0,24.0,0.0,58.0,51050.0,30.0,0.0,0.0,58.0,58.0,00:14:35
19960,51040.0,29.0,5.0,0.0,51050.0,30.0,0.0,-0.0,0.0,0.0,00:14:35
19961,51040.0,14.0,-15.0,0.0,51050.0,38.0,8.0,-0.0,0.0,0.0,00:14:36
19962,51040.0,8.0,-6.0,0.0,51050.0,39.0,1.0,2.0,2.0,-2.0,00:14:36
19963,51040.0,8.0,0.0,0.0,51050.0,38.0,-1.0,-0.0,0.0,0.0,00:14:37
19964,51040.0,3.0,-5.0,0.0,51050.0,38.0,0.0,-0.0,0.0,0.0,00:14:37
19965,51040.0,5.0,2.0,0.0,51050.0,38.0,0.0,-0.0,0.0,0.0,00:14:40
19966,51040.0,5.0,0.0,0.0,51050.0,38.0,0.0,-0.0,0.0,0.0,00:14:41
19967,51040.0,4.0,-1.0,0.0,51050.0,38.0,0.0,2.0,2.0,-2.0,00:14:41
19968,51040.0,4.0,0.0,0.0,51050.0,29.0,-9.0,-0.0,0.0,0.0,00:14:42
19969,51040.0,11.0,7.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:43
19970,51040.0,10.0,-1.0,0.0,51050.0,29.0,0.0,2.0,2.0,-2.0,00:14:45
19971,51040.0,3.0,-7.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:45
19972,51040.0,11.0,8.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:46
19973,51040.0,11.0,0.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:46
19974,51040.0,10.0,-1.0,0.0,51050.0,29.0,0.0,2.0,2.0,-2.0,00:14:47
19975,51040.0,10.0,0.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:48
19976,51040.0,10.0,0.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:50
19977,51040.0,9.0,-1.0,0.0,51050.0,29.0,0.0,2.0,2.0,-2.0,00:14:51
19978,51040.0,9.0,0.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:51
19979,51040.0,15.0,6.0,0.0,51050.0,29.0,0.0,-0.0,0.0,0.0,00:14:52
19980,51040.0,17.0,2.0,0.0,51050.0,44.0,15.0,-0.0,0.0,0.0,00:14:52
19981,51040.0,13.0,-4.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:14:53
19982,51040.0,13.0,0.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:14:53
19983,51040.0,19.0,6.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:14:55
19984,51040.0,20.0,1.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:14:55
19985,51040.0,20.0,0.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:14:56
19986,51040.0,21.0,1.0,0.0,51050.0,44.0,0.0,2.0,2.0,-2.0,00:14:56
19987,51040.0,21.0,0.0,0.0,51050.0,45.0,1.0,-0.0,0.0,0.0,00:14:57
19988,51040.0,21.0,0.0,2.0,51050.0,44.0,-1.0,-0.0,2.0,2.0,00:14:58
19989,51040.0,21.0,0.0,8.0,51050.0,38.0,-6.0,-0.0,8.0,8.0,00:14:59
19990,51040.0,21.0,0.0,0.0,51050.0,43.0,5.0,-0.0,0.0,0.0,00:14:59
19991,51040.0,21.0,0.0,8.0,51050.0,39.0,-4.0,-0.0,8.0,8.0,00:15:00
19992,51040.0,21.0,0.0,0.0,51050.0,40.0,1.0,-0.0,0.0,0.0,00:15:01
19993,51040.0,22.0,1.0,0.0,51050.0,39.0,-1.0,-0.0,0.0,0.0,00:15:04
19994,51040.0,22.0,0.0,0.0,51050.0,49.0,10.0,-0.0,0.0,0.0,00:15:06
19995,51040.0,22.0,0.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:15:07
19996,51040.0,22.0,0.0,4.0,51050.0,47.0,-2.0,-0.0,4.0,4.0,00:15:07
19997,51040.0,22.0,0.0,12.0,51050.0,41.0,-6.0,-0.0,12.0,12.0,00:15:08
19998,51040.0,16.0,-6.0,0.0,51050.0,41.0,0.0,-0.0,0.0,0.0,00:15:10
19999,51040.0,16.0,0.0,0.0,51050.0,41.0,0.0,-0.0,0.0,0.0,00:15:11
20000,51040.0,16.0,0.0,0.0,51050.0,41.0,0.0,-0.0,0.0,0.0,00:15:12
20001,51040.0,16.0,0.0,0.0,51050.0,43.0,2.0,-0.0,0.0,0.0,00:15:13
20002,51040.0,15.0,-1.0,0.0,51050.0,43.0,0.0,2.0,2.0,-2.0,00:15:14
20003,51040.0,15.0,0.0,0.0,51050.0,43.0,0.0,-0.0,0.0,0.0,00:15:14
20004,51040.0,15.0,0.0,0.0,51050.0,44.0,1.0,-0.0,0.0,0.0,00:15:15
20005,51040.0,15.0,0.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:15:17
20006,51040.0,8.0,-7.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:15:18
20007,51040.0,4.0,-4.0,0.0,51050.0,45.0,1.0,-0.0,0.0,0.0,00:15:18
20008,51040.0,1.0,-3.0,0.0,51050.0,45.0,0.0,6.0,6.0,-6.0,00:15:19
20009,51030.0,111.0,0.0,3.0,51050.0,44.0,-1.0,1.0,4.0,2.0,00:15:19
20010,51030.0,109.0,-2.0,4.0,51040.0,5.0,0.0,-0.0,4.0,4.0,00:15:20
20011,51030.0,109.0,0.0,5.0,51050.0,45.0,0.0,5.0,10.0,0.0,00:15:20
20012,51030.0,109.0,0.0,0.0,51050.0,45.0,0.0,-0.0,0.0,0.0,00:15:21
20013,51030.0,109.0,0.0,0.0,51050.0,45.0,0.0,-0.0,0.0,0.0,00:15:22
20014,51040.0,1.0,0.0,0.0,51050.0,44.0,-1.0,-0.0,0.0,0.0,00:15:24
20015,51040.0,12.0,11.0,0.0,51050.0,44.0,0.0,-0.0,0.0,0.0,00:15:24
20016,51040.0,15.0,3.0,0.0,51050.0,44.0,0.0,2.0,2.0,-2.0,00:15:25
20017,51040.0,11.0,-4.0,0.0,51050.0,43.0,-1.0,-0.0,0.0,0.0,00:15:25
20018,51040.0,11.0,0.0,0.0,51050.0,43.0,0.0,-0.0,0.0,0.0,00:15:27
20019,51030.0,111.0,0.0,0.0,51040.0,6.0,0.0,8.0,8.0,-8.0,00:15:28
20020,51030.0,107.0,-4.0,0.0,51040.0,10.0,4.0,8.0,8.0,-8.0,00:15:29
20021,51030.0,105.0,-2.0,0.0,51040.0,12.0,2.0,-0.0,0.0,0.0,00:15:29
20022,51030.0,105.0,0.0,0.0,51040.0,13.0,1.0,-0.0,0.0,0.0,00:15:30
20023,51030.0,108.0,3.0,0.0,51040.0,13.0,0.0,-0.0,0.0,0.0,00:15:30
20024,51030.0,108.0,0.0,0.0,51040.0,14.0,1.0,-0.0,0.0,0.0,00:15:31
20025,51030.0,9.0,-99.0,0.0,51040.0,14.0,0.0,-0.0,0.0,0.0,00:15:31
20026,51030.0,20.0,11.0,0.0,51040.0,20.0,6.0,2.0,2.0,-2.0,00:15:32
20027,51030.0,20.0,0.0,0.0,51040.0,21.0,1.0,-0.0,0.0,0.0,00:15:33
20028,51030.0,20.0,0.0,0.0,51040.0,21.0,0.0,-0.0,0.0,0.0,00:15:33
20029,51030.0,20.0,0.0,0.0,51040.0,19.0,-2.0,-0.0,0.0,0.0,00:15:34
20030,51030.0,20.0,0.0,0.0,51040.0,21.0,2.0,-0.0,0.0,0.0,00:15:34
20031,51030.0,26.0,6.0,0.0,51040.0,19.0,-2.0,-0.0,0.0,0.0,00:15:35
20032,51030.0,26.0,0.0,0.0,51040.0,20.0,1.0,-0.0,0.0,0.0,00:15:35
20033,51040.0,5.0,0.0,40.0,51050.0,43.0,0.0,0.0,40.0,40.0,00:15:36
20034,51040.0,4.0,-1.0,4.0,51050.0,49.0,6.0,2.0,6.0,2.0,00:15:36
20035,51040.0,6.0,2.0,0.0,51050.0,41.0,-8.0,-0.0,0.0,0.0,00:15:37
20036,51040.0,5.0,-1.0,0.0,51050.0,41.0,0.0,2.0,2.0,-2.0,00:15:37
20037,51030.0,26.0,0.0,0.0,51040.0,10.0,0.0,10.0,10.0,-10.0,00:15:39
20038,51030.0,26.0,0.0,12.0,51040.0,4.0,-6.0,-0.0,12.0,12.0,00:15:39
20039,51030.0,26.0,0.0,4.0,51050.0,41.0,0.0,4.0,8.0,0.0,00:15:40
20040,51030.0,26.0,0.0,0.0,51050.0,41.0,0.0,-0.0,0.0,0.0,00:15:40
20041,51030.0,26.0,0.0,0.0,51050.0,42.0,1.0,-0.0,0.0,0.0,00:15:41
20042,51030.0,26.0,0.0,0.0,51050.0,43.0,1.0,-0.0,0.0,0.0,00:15:41
20043,51030.0,26.0,0.0,0.0,51050.0,50.0,7.0,-0.0,0.0,0.0,00:15:42
20044,51030.0,26.0,0.0,0.0,51040.0,15.0,0.0,-0.0,0.0,0.0,00:15:43
20045,51030.0,26.0,0.0,0.0,51040.0,15.0,0.0,-0.0,0.0,0.0,00:15:43
20046,51030.0,26.0,0.0,0.0,51040.0,17.0,2.0,-0.0,0.0,0.0,00:15:44
20047,51030.0,26.0,0.0,0.0,51040.0,17.0,0.0,-0.0,0.0,0.0,00:15:45
20048,51030.0,29.0,3.0,2.0,51040.0,16.0,-1.0,-0.0,2.0,2.0,00:15:46
20049,51030.0,29.0,0.0,0.0,51040.0,17.0,1.0,-0.0,0.0,0.0,00:15:47
20050,51030.0,29.0,0.0,0.0,51040.0,21.0,4.0,-0.0,0.0,0.0,00:15:47
20051,51030.0,30.0,1.0,0.0,51040.0,21.0,0.0,-0.0,0.0,0.0,00:15:48
20052,51030.0,30.0,0.0,0.0,51040.0,26.0,5.0,-0.0,0.0,0.0,00:15:49
20053,51030.0,30.0,0.0,0.0,51040.0,26.0,0.0,-0.0,0.0,0.0,00:15:50
20054,51030.0,30.0,0.0,0.0,51040.0,26.0,0.0,-0.0,0.0,0.0,00:15:51
20055,51030.0,30.0,0.0,0.0,51040.0,26.0,0.0,-0.0,0.0,0.0,00:15:52
20056,51030.0,30.0,0.0,10.0,51040.0,19.0,-7.0,-0.0,10.0,10.0,00:15:54
20057,51030.0,30.0,0.0,19.0,51050.0,52.0,0.0,19.0,38.0,0.0,00:15:57
20058,51030.0,30.0,0.0,0.0,51050.0,51.0,-1.0,-0.0,0.0,0.0,00:15:58
20059,51030.0,31.0,1.0,1.0,51050.0,52.0,1.0,1.0,2.0,0.0,00:15:58
20060,51040.0,2.0,0.0,0.0,51050.0,51.0,-1.0,-0.0,0.0,0.0,00:15:59
20061,51040.0,6.0,4.0,0.0,51050.0,50.0,-1.0,-0.0,0.0,0.0,00:16:00
20062,51040.0,14.0,8.0,0.0,51050.0,49.0,-1.0,-0.0,0.0,0.0,00:16:01
20063,51040.0,17.0,3.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:16:01
20064,51040.0,19.0,2.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:16:02
20065,51040.0,19.0,0.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:16:04
20066,51040.0,19.0,0.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:16:05
20067,51040.0,20.0,1.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:16:05
20068,51030.0,32.0,0.0,0.0,51040.0,8.0,0.0,44.0,44.0,-44.0,00:16:06
20069,51030.0,33.0,1.0,16.0,51040.0,1.0,-7.0,-0.0,16.0,16.0,00:16:06
20070,51040.0,1.0,0.0,6.0,51050.0,48.0,0.0,0.0,6.0,6.0,00:16:07
20071,51040.0,4.0,3.0,0.0,51050.0,48.0,0.0,-0.0,0.0,0.0,00:16:07
20072,51040.0,6.0,2.0,0.0,51050.0,48.0,0.0,-0.0,0.0,0.0,00:16:08
20073,51040.0,8.0,2.0,0.0,51050.0,48.0,0.0,-0.0,0.0,0.0,00:16:08
20074,51040.0,7.0,-1.0,0.0,51050.0,48.0,0.0,2.0,2.0,-2.0,00:16:11
20075,51040.0,7.0,0.0,0.0,51050.0,48.0,0.0,-0.0,0.0,0.0,00:16:12
20076,51040.0,7.0,0.0,0.0,51050.0,48.0,0.0,-0.0,0.0,0.0,00:16:12
20077,51040.0,7.0,0.0,0.0,51050.0,49.0,1.0,-0.0,0.0,0.0,00:16:14
20078,51040.0,7.0,0.0,0.0,51050.0,49.0,0.0,-0.0,0.0,0.0,00:16:14
