,Price,TickVolume,,,,,,
10:44:27,16545,2,1,0,1,0,1,0
10:44:28,16545,4,1,0,1,0,1,0
10:44:28,16545,12,1,0,1,0,1,0
10:44:29,16545,6,1,0,1,0,1,0
10:44:29,16545,6,1,0,1,0,1,0
10:44:30,16545,44,1,0,1,0,1,0
10:44:30,16545,0,1,0,1,0,1,0
10:44:31,16545,6,1,0,1,0,1,0
10:44:31,16545,20,1,0,1,0,0,0
10:44:32,16545,6,1,0,1,0,0,0
10:44:32,16550,2,1,0,1,0,0,0
10:44:33,16550,0,1,0,1,0,0,0
10:44:33,16550,0,1,0,1,0,0,0
10:44:34,16550,0,1,0,1,0,0,0
10:44:34,16550,0,1,0,1,0,0,0
10:44:35,16550,0,1,0,1,0,0,0
10:44:35,16550,2,1,0,1,0,0,0
10:44:36,16550,0,1,0,1,0,0,0
10:44:36,16550,2,1,0,1,0,0,0
10:44:37,16545,4,1,0,1,0,0,0
10:44:37,16545,0,1,0,1,0,0,0
10:44:38,16550,2,1,0,1,0,0,0
10:44:38,16550,4,1,0,1,0,0,0
10:44:39,16545,36,1,0,1,0,0,0
10:44:39,16550,18,1,0,1,0,0,0
10:44:40,16545,6,1,0,1,0,0,0
10:44:40,16550,6,1,0,1,0,0,0
10:44:41,16550,4,1,0,1,0,0,0
10:44:41,16550,0,1,0,1,0,0,0
10:44:42,16545,102,1,0,1,0,0,0
10:44:42,16545,18,1,0,1,0,0,0
10:44:43,16545,4,1,0,1,0,0,0
10:44:43,16545,22,1,0,1,0,0,0
10:44:44,16545,6,1,0,1,0,0,0
10:44:44,16550,2,1,0,1,0,0,0
10:44:45,16545,6,1,0,1,0,0,0
10:44:45,16550,2,1,0,1,0,0,0
10:44:46,16550,6,1,0,1,0,0,0
10:44:46,16545,2,1,0,1,0,0,0
10:44:47,16550,6,1,0,1,0,0,0
10:44:47,16550,4,1,0,1,0,0,0
10:44:48,16550,0,1,0,1,0,0,0
10:44:48,16550,2,1,0,1,0,0,0
10:44:49,16550,0,1,0,1,0,0,0
10:44:49,16550,0,1,0,1,0,0,0
10:44:50,16550,0,1,0,1,0,0,0
10:44:50,16550,0,1,0,1,0,0,0
10:44:51,16550,2,1,0,1,0,0,0
10:44:51,16550,0,1,0,1,0,0,0
10:44:52,16550,10,1,0,1,0,0,0
10:44:52,16550,8,1,0,1,0,0,0
10:44:53,16545,4,1,0,1,0,0,0
10:44:53,16550,8,1,0,1,0,0,0
10:44:54,16550,2,1,0,1,0,0,0
10:44:54,16550,2,1,0,1,0,0,0
10:44:55,16550,0,1,0,1,0,0,0
10:44:55,16550,0,1,0,1,0,0,0
10:44:56,16550,0,1,0,1,0,0,0
10:44:56,16550,2,1,0,1,0,0,0
10:44:57,16550,6,1,0,1,0,0,0
10:44:57,16550,60,1,0,1,0,0,0
10:44:58,16540,26,1,0,1,0,0,0
10:44:58,16545,24,1,0,1,0,0,0
10:44:59,16545,2,1,0,1,0,0,0
10:44:59,16540,4,1,0,1,0,0,0
10:45:00,16540,0,1,0,1,0,0,0
10:45:00,16545,10,1,0,1,0,0,0
10:45:01,16540,22,1,0,1,0,0,0
10:45:01,16540,16,1,0,1,0,0,0
10:45:02,16545,42,1,0,1,0,0,0
10:45:02,16545,2,1,0,1,0,0,0
10:45:03,16550,2,1,0,1,0,0,0
10:45:03,16545,2,1,0,1,0,0,0
10:45:04,16550,2,1,0,1,0,0,0
10:45:04,16545,4,1,0,1,0,0,0
10:45:05,16545,2,1,0,1,0,0,0
10:45:05,16545,2,1,0,1,0,0,0
10:45:06,16545,2,1,0,1,0,0,0
10:45:06,16550,4,1,0,1,0,0,0
10:45:07,16550,0,1,0,1,0,0,0
10:45:07,16550,2,1,0,1,0,0,0
10:45:08,16550,40,1,0,1,0,0,0
10:45:08,16550,2,1,0,1,0,0,0
10:45:09,16550,0,1,0,1,0,0,0
10:45:09,16550,6,1,0,1,0,0,0
10:45:10,16550,2,1,0,1,0,0,0
10:45:10,16550,20,1,0,1,0,0,0
10:45:11,16550,2,1,0,1,0,0,0
10:45:11,16550,122,1,0,1,0,0,0
10:45:12,16555,42,1,0,1,0,0,0
10:45:12,16555,26,1,0,1,0,0,0
10:45:13,16560,22,1,0,1,0,0,0
10:45:13,16565,472,2,0,2,0,1,0
10:45:14,16575,406,3,0,3,0,2,0
10:45:14,16575,378,3,0,3,0,2,0
10:45:15,16580,154,3,0,3,0,2,0
10:45:15,16575,222,3,0,3,0,2,0
10:45:16,16585,64,4,0,4,0,3,0
10:45:16,16585,190,4,0,3,0,3,0
10:45:17,16585,114,4,0,3,0,3,0
10:45:17,16590,46,5,0,4,0,4,0
10:45:18,16590,260,5,0,4,0,4,0
10:45:18,16575,162,5,1,4,1,4,1
10:45:19,16580,54,5,1,4,1,4,1
10:45:19,16580,18,5,1,4,1,4,1
10:45:20,16580,48,5,1,4,1,4,1
10:45:20,16575,70,5,1,4,1,4,1
10:45:21,16580,92,5,1,4,1,4,1
10:45:21,16575,34,5,1,4,1,4,1
10:45:22,16575,10,5,1,4,1,4,1
10:45:22,16575,46,5,1,4,1,4,1
10:45:23,16570,28,5,1,4,1,4,1
10:45:23,16570,12,5,1,4,1,4,1
10:45:24,16570,4,5,1,4,1,4,1
10:45:24,16575,6,5,1,4,1,4,1
10:45:25,16570,6,5,1,4,1,4,1
10:45:25,16575,20,5,1,4,1,4,1
10:45:26,16575,10,5,1,4,1,4,1
10:45:26,16575,14,5,1,4,1,4,1
10:45:27,16570,4,5,1,4,1,4,1
10:45:27,16570,38,5,1,4,1,4,1
10:45:28,16570,2,5,1,4,1,4,1
10:45:28,16570,10,5,1,4,1,3,1
10:45:29,16570,6,5,1,4,1,2,1
10:45:29,16565,12,5,1,4,1,2,1
10:45:30,16570,14,5,1,4,1,2,1
10:45:30,16570,18,5,1,4,1,2,1
10:45:31,16570,14,5,1,4,1,1,1
10:45:31,16565,106,5,2,4,2,1,2
10:45:32,16570,38,5,2,4,2,1,2
10:45:32,16570,58,5,2,4,2,0,2
10:45:33,16570,16,5,2,4,2,0,2
10:45:33,16570,4,5,2,4,2,0,1
10:45:34,16570,30,5,2,4,2,0,1
10:45:34,16570,8,5,2,4,2,0,1
10:45:35,16575,8,5,2,4,2,0,1
10:45:35,16570,10,5,2,4,2,0,1
10:45:36,16570,6,5,2,4,2,0,1
10:45:36,16570,30,5,2,4,2,0,1
10:45:37,16570,38,5,2,4,2,0,1
10:45:37,16575,14,5,2,4,2,0,1
10:45:38,16570,8,5,2,4,2,0,1
10:45:38,16575,32,5,2,4,2,0,1
10:45:39,16570,18,5,2,4,2,0,1
10:45:39,16570,10,5,2,4,2,0,1
10:45:40,16570,44,5,2,4,2,0,1
10:45:40,16575,6,5,2,4,2,0,1
10:45:41,16570,2,5,2,4,2,0,1
10:45:41,16575,2,5,2,4,2,0,1
10:45:42,16570,8,5,2,4,2,0,1
10:45:42,16570,30,5,2,4,2,0,1
10:45:43,16575,14,5,2,4,2,0,1
10:45:43,16570,10,5,2,4,2,0,1
10:45:44,16570,30,5,2,4,2,0,1
10:45:44,16575,12,5,2,4,2,0,1
10:45:45,16575,28,5,2,4,2,0,1
10:45:45,16575,66,5,2,4,2,0,1
10:45:46,16575,56,5,2,4,2,0,1
10:45:46,16575,20,5,2,4,2,0,0
10:45:47,16580,32,5,2,4,2,0,0
10:45:47,16580,4,5,2,4,2,0,0
10:45:48,16580,18,5,2,4,2,0,0
10:45:48,16580,10,5,2,4,2,0,0
10:45:49,16580,16,5,2,4,2,0,0
10:45:49,16580,28,5,2,4,2,0,0
10:45:50,16580,6,5,2,4,2,0,0
10:45:50,16580,8,5,2,4,2,0,0
10:45:51,16580,58,5,2,4,2,0,0
10:45:51,16580,8,5,2,4,2,0,0
10:45:52,16580,2,5,2,4,2,0,0
10:45:52,16580,30,5,2,4,2,0,0
10:45:53,16585,2,5,2,4,2,0,0
10:45:53,16580,136,5,2,4,2,0,0
10:45:54,16585,22,5,2,4,2,0,0
10:45:54,16585,34,5,2,4,2,0,0
10:45:55,16590,14,5,2,4,2,0,0
10:45:55,16585,50,5,2,4,2,0,0
10:45:56,16585,24,5,2,4,2,0,0
10:45:56,16585,6,5,2,4,2,0,0
10:45:57,16585,40,5,2,4,2,0,0
10:45:57,16585,34,5,2,4,2,0,0
10:45:58,16585,4,5,2,4,2,0,0
10:45:58,16580,66,5,2,4,2,0,0
10:45:59,16580,2,5,2,4,2,0,0
10:45:59,16580,78,5,2,4,2,0,0
10:46:00,16580,22,5,2,4,2,0,0
10:46:00,16580,26,5,2,4,2,0,0
10:46:01,16580,32,5,2,4,2,0,0
10:46:01,16580,34,5,2,4,2,0,0
10:46:02,16575,16,5,2,4,2,0,0
10:46:02,16575,14,5,2,4,2,0,0
10:46:03,16570,2,5,2,4,2,0,0
10:46:03,16575,12,5,2,4,2,0,0
10:46:04,16575,24,5,2,4,2,0,0
10:46:04,16575,16,5,2,4,2,0,0
10:46:05,16575,20,5,2,4,2,0,0
10:46:05,16575,4,5,2,4,2,0,0
10:46:06,16575,4,5,2,4,2,0,0
10:46:06,16575,2,5,2,4,2,0,0
10:46:07,16575,0,5,2,4,2,0,0
10:46:07,16580,14,5,2,4,2,0,0
10:46:08,16575,16,5,2,4,2,0,0
10:46:08,16575,4,5,2,4,2,0,0
10:46:09,16575,6,5,2,4,2,0,0
10:46:09,16575,8,5,2,4,2,0,0
10:46:10,16580,14,5,2,4,2,0,0
10:46:10,16580,6,5,2,4,2,0,0
10:46:11,16580,2,5,2,4,2,0,0
10:46:11,16580,2,5,2,4,2,0,0
10:46:12,16580,14,5,2,4,2,0,0
10:46:12,16580,6,5,2,4,2,0,0
10:46:13,16580,22,5,2,4,2,0,0
10:46:13,16580,50,5,2,3,2,0,0
10:46:14,16580,26,5,2,2,2,0,0
10:46:14,16575,10,5,2,2,2,0,0
10:46:15,16575,10,5,2,2,2,0,0
10:46:15,16575,4,5,2,2,2,0,0
10:46:16,16580,4,5,2,1,2,0,0
10:46:16,16575,4,5,2,1,2,0,0
10:46:17,16575,0,5,2,1,2,0,0
10:46:17,16580,26,5,2,0,2,0,0
10:46:18,16575,24,5,2,0,2,0,0
10:46:18,16575,22,5,2,0,1,0,0
10:46:19,16575,44,5,2,0,1,0,0
10:46:19,16570,78,5,2,0,1,0,0
10:46:20,16565,16,5,2,0,1,0,0
10:46:20,16570,8,5,2,0,1,0,0
10:46:21,16565,4,5,2,0,1,0,0
10:46:21,16565,8,5,2,0,1,0,0
10:46:22,16565,6,5,2,0,1,0,0
10:46:22,16565,2,5,2,0,1,0,0
10:46:23,16570,26,5,2,0,1,0,0
10:46:23,16570,16,5,2,0,1,0,0
10:46:24,16565,16,5,2,0,1,0,0
10:46:24,16570,4,5,2,0,1,0,0
10:46:25,16565,8,5,2,0,1,0,0
10:46:25,16565,0,5,2,0,1,0,0
10:46:26,16570,2,5,2,0,1,0,0
10:46:26,16565,2,5,2,0,1,0,0
10:46:27,16570,18,5,2,0,1,0,0
10:46:27,16565,8,5,2,0,1,0,0
10:46:28,16565,0,5,2,0,1,0,0
10:46:28,16570,4,5,2,0,1,0,0
10:46:29,16570,2,5,2,0,1,0,0
10:46:29,16570,6,5,2,0,1,0,0
10:46:30,16565,6,5,2,0,1,0,0
10:46:30,16570,2,5,2,0,1,0,0
10:46:31,16570,10,5,2,0,1,0,0
10:46:31,16570,2,5,2,0,0,0,0
10:46:32,16565,80,5,2,0,0,0,0
10:46:32,16565,30,5,2,0,0,0,0
10:46:33,16565,24,5,2,0,0,0,0
10:46:33,16565,14,5,2,0,0,0,0
10:46:34,16565,12,5,2,0,0,0,0
10:46:34,16565,10,5,2,0,0,0,0
10:46:35,16565,22,5,2,0,0,0,0
10:46:35,16565,6,5,2,0,0,0,0
10:46:36,16560,4,5,2,0,0,0,0
10:46:36,16560,32,5,2,0,0,0,0
10:46:37,16565,12,5,2,0,0,0,0
10:46:37,16565,4,5,2,0,0,0,0
10:46:38,16560,22,5,2,0,0,0,0
10:46:38,16560,2,5,2,0,0,0,0
10:46:39,16565,4,5,2,0,0,0,0
10:46:39,16565,12,5,2,0,0,0,0
10:46:40,16560,12,5,2,0,0,0,0
10:46:40,16565,24,5,2,0,0,0,0
10:46:41,16560,4,5,2,0,0,0,0
10:46:41,16565,56,5,2,0,0,0,0
10:46:42,16565,24,5,2,0,0,0,0
10:46:42,16565,20,5,2,0,0,0,0
10:46:43,16565,10,5,2,0,0,0,0
10:46:43,16565,0,5,2,0,0,0,0
10:46:44,16565,8,5,2,0,0,0,0
10:46:44,16565,4,5,2,0,0,0,0
10:46:45,16565,2,5,2,0,0,0,0
10:46:45,16565,2,5,2,0,0,0,0
10:46:46,16565,2,5,2,0,0,0,0
10:46:46,16565,4,5,2,0,0,0,0
10:46:47,16565,2,5,2,0,0,0,0
10:46:47,16565,2,5,2,0,0,0,0
10:46:48,16560,2,5,2,0,0,0,0
10:46:48,16565,6,5,2,0,0,0,0
10:46:49,16565,6,5,2,0,0,0,0
10:46:49,16565,0,5,2,0,0,0,0
10:46:50,16565,6,5,2,0,0,0,0
10:46:50,16570,4,5,2,0,0,0,0
10:46:51,16565,6,5,2,0,0,0,0
10:46:51,16565,12,5,2,0,0,0,0
10:46:52,16565,10,5,2,0,0,0,0
10:46:52,16565,0,5,2,0,0,0,0
10:46:53,16565,0,5,2,0,0,0,0
10:46:53,16565,4,5,2,0,0,0,0
10:46:54,16565,0,5,2,0,0,0,0
10:46:54,16565,2,5,2,0,0,0,0
10:46:55,16565,2,5,2,0,0,0,0
10:46:55,16565,0,5,2,0,0,0,0
10:46:56,16565,2,5,2,0,0,0,0
10:46:56,16565,16,5,2,0,0,0,0
10:46:57,16565,0,5,2,0,0,0,0
10:46:57,16565,0,5,2,0,0,0,0
10:46:58,16570,4,5,2,0,0,0,0
10:46:58,16570,0,5,2,0,0,0,0
10:46:59,16565,18,5,2,0,0,0,0
10:46:59,16565,0,5,2,0,0,0,0
10:47:00,16565,0,5,2,0,0,0,0
10:47:00,16565,0,5,2,0,0,0,0
10:47:01,16570,4,5,2,0,0,0,0
10:47:01,16565,86,5,2,0,0,0,0
10:47:02,16570,52,5,2,0,0,0,0
10:47:02,16575,16,5,2,0,0,0,0
10:47:03,16575,58,5,2,0,0,0,0
10:47:03,16575,60,5,2,0,0,0,0
10:47:04,16580,14,5,2,0,0,0,0
10:47:04,16580,18,5,2,0,0,0,0
10:47:05,16580,6,5,2,0,0,0,0
10:47:05,16580,10,5,2,0,0,0,0
10:47:06,16580,4,5,2,0,0,0,0
10:47:06,16580,40,5,2,0,0,0,0
10:47:07,16580,10,5,2,0,0,0,0
10:47:07,16580,2,5,2,0,0,0,0
10:47:08,16580,26,5,2,0,0,0,0
10:47:08,16580,4,5,2,0,0,0,0
10:47:09,16580,2,5,2,0,0,0,0
10:47:09,16580,4,5,2,0,0,0,0
10:47:10,16575,12,5,2,0,0,0,0
10:47:10,16575,2,5,2,0,0,0,0
10:47:11,16580,68,5,2,0,0,0,0
10:47:11,16580,12,5,2,0,0,0,0
10:47:12,16580,32,5,2,0,0,0,0
10:47:12,16575,4,5,2,0,0,0,0
10:47:13,16575,2,5,2,0,0,0,0
10:47:13,16575,0,5,2,0,0,0,0
10:47:14,16580,6,5,2,0,0,0,0
10:47:14,16580,2,5,2,0,0,0,0
10:47:15,16575,34,5,2,0,0,0,0
10:47:15,16580,6,5,2,0,0,0,0
10:47:16,16580,6,5,2,0,0,0,0
10:47:16,16580,6,4,2,0,0,0,0
10:47:17,16575,38,4,2,0,0,0,0
10:47:17,16575,0,4,2,0,0,0,0
10:47:18,16575,2,4,2,0,0,0,0
10:47:18,16575,4,4,2,0,0,0,0
10:47:19,16570,26,4,2,0,0,0,0
10:47:19,16570,4,4,2,0,0,0,0
10:47:20,16570,2,4,2,0,0,0,0
10:47:20,16570,8,4,2,0,0,0,0
10:47:21,16575,6,4,2,0,0,0,0
10:47:21,16570,42,4,2,0,0,0,0
10:47:22,16570,4,4,2,0,0,0,0
10:47:22,16570,2,4,2,0,0,0,0
10:47:23,16570,2,4,2,0,0,0,0
10:47:23,16570,4,4,2,0,0,0,0
10:47:24,16570,0,4,2,0,0,0,0
10:47:24,16570,2,4,2,0,0,0,0
10:47:25,16570,8,4,2,0,0,0,0
10:47:25,16565,6,4,2,0,0,0,0
10:47:26,16570,34,4,2,0,0,0,0
10:47:26,16575,6,4,2,0,0,0,0
10:47:27,16575,6,4,2,0,0,0,0
10:47:27,16570,2,4,2,0,0,0,0
10:47:28,16575,2,4,2,0,0,0,0
10:47:28,16575,0,4,2,0,0,0,0
10:47:29,16570,6,4,2,0,0,0,0
10:47:29,16570,16,4,2,0,0,0,0
10:47:30,16575,10,4,2,0,0,0,0
10:47:30,16575,6,4,2,0,0,0,0
10:47:31,16570,4,4,2,0,0,0,0
10:47:31,16570,0,4,2,0,0,0,0
10:47:32,16575,4,4,2,0,0,0,0
10:47:32,16575,0,4,2,0,0,0,0
10:47:33,16570,2,4,2,0,0,0,0
10:47:33,16570,2,4,2,0,0,0,0
10:47:34,16570,0,4,2,0,0,0,0
10:47:34,16570,4,4,2,0,0,0,0
10:47:35,16570,2,4,2,0,0,0,0
10:47:35,16570,8,4,2,0,0,0,0
10:47:36,16570,4,4,2,0,0,0,0
10:47:36,16570,48,4,2,0,0,0,0
10:47:37,16570,64,4,2,0,0,0,0
10:47:37,16570,70,4,2,0,0,0,0
10:47:38,16570,58,4,2,0,0,0,0
10:47:38,16575,2,4,2,0,0,0,0
10:47:39,16575,0,4,2,0,0,0,0
10:47:39,16575,6,4,2,0,0,0,0
10:47:40,16570,4,4,2,0,0,0,0
10:47:40,16570,2,4,2,0,0,0,0
10:47:41,16575,2,4,2,0,0,0,0
10:47:41,16575,0,4,2,0,0,0,0
10:47:42,16570,2,4,2,0,0,0,0
10:47:42,16570,6,4,2,0,0,0,0
10:47:43,16570,2,4,2,0,0,0,0
10:47:43,16570,0,4,2,0,0,0,0
10:47:44,16570,6,4,2,0,0,0,0
10:47:44,16570,0,4,2,0,0,0,0
10:47:45,16575,18,4,2,0,0,0,0
10:47:45,16570,4,4,2,0,0,0,0
10:47:46,16570,4,4,2,0,0,0,0
10:47:46,16570,8,4,2,0,0,0,0
10:47:47,16570,0,4,2,0,0,0,0
10:47:47,16570,2,4,2,0,0,0,0
10:47:48,16570,26,4,2,0,0,0,0
10:47:48,16570,6,4,2,0,0,0,0
10:47:49,16570,6,4,2,0,0,0,0
10:47:49,16570,22,4,2,0,0,0,0
10:47:50,16570,0,4,2,0,0,0,0
10:47:50,16570,16,4,2,0,0,0,0
10:47:51,16570,4,4,2,0,0,0,0
10:47:51,16570,2,4,2,0,0,0,0
10:47:52,16570,0,4,2,0,0,0,0
10:47:52,16575,2,4,2,0,0,0,0
10:47:53,16570,2,4,2,0,0,0,0
10:47:53,16570,10,4,2,0,0,0,0
10:47:54,16575,2,4,2,0,0,0,0
10:47:54,16570,2,4,2,0,0,0,0
10:47:55,16570,10,4,2,0,0,0,0
10:47:55,16570,2,4,2,0,0,0,0
10:47:56,16570,0,4,2,0,0,0,0
10:47:56,16570,0,4,2,0,0,0,0
10:47:57,16570,0,4,2,0,0,0,0
10:47:57,16570,0,4,2,0,0,0,0
10:47:58,16570,2,4,2,0,0,0,0
10:47:58,16570,28,4,2,0,0,0,0
10:47:59,16570,0,4,2,0,0,0,0
10:47:59,16565,22,4,2,0,0,0,0
10:48:00,16565,2,4,2,0,0,0,0
10:48:00,16565,12,4,2,0,0,0,0
10:48:01,16565,6,4,2,0,0,0,0
10:48:01,16570,20,4,2,0,0,0,0
10:48:02,16570,2,4,2,0,0,0,0
10:48:02,16570,4,4,2,0,0,0,0
10:48:03,16565,2,4,2,0,0,0,0
10:48:03,16565,2,4,2,0,0,0,0
10:48:04,16570,4,4,2,0,0,0,0
10:48:04,16570,6,4,2,0,0,0,0
10:48:05,16565,4,4,2,0,0,0,0
10:48:05,16570,2,4,2,0,0,0,0
10:48:06,16570,0,4,2,0,0,0,0
10:48:06,16570,2,4,2,0,0,0,0
10:48:07,16565,2,4,2,0,0,0,0
10:48:07,16565,14,4,2,0,0,0,0
10:48:08,16565,10,4,2,0,0,0,0
10:48:08,16570,26,4,2,0,0,0,0
10:48:09,16565,2,4,2,0,0,0,0
10:48:09,16565,2,4,2,0,0,0,0
10:48:10,16570,12,4,2,0,0,0,0
10:48:10,16570,0,4,2,0,0,0,0
10:48:11,16570,0,4,2,0,0,0,0
10:48:11,16565,6,4,2,0,0,0,0
10:48:12,16570,4,4,2,0,0,0,0
10:48:12,16570,0,4,2,0,0,0,0
10:48:13,16565,12,4,2,0,0,0,0
10:48:13,16565,0,3,2,0,0,0,0
10:48:14,16565,120,2,2,0,0,0,0
10:48:14,16560,206,2,2,0,0,0,0
10:48:15,16560,84,2,2,0,0,0,0
10:48:15,16560,62,2,2,0,0,0,0
10:48:16,16560,22,1,2,0,0,0,0
10:48:16,16560,16,1,2,0,0,0,0
10:48:17,16560,22,1,2,0,0,0,0
10:48:17,16565,14,0,2,0,0,0,0
10:48:18,16565,0,0,2,0,0,0,0
10:48:18,16565,4,0,1,0,0,0,0
10:48:19,16560,2,0,1,0,0,0,0
10:48:19,16560,2,0,1,0,0,0,0
10:48:20,16560,10,0,1,0,0,0,0
10:48:20,16565,2,0,1,0,0,0,0
10:48:21,16560,8,0,1,0,0,0,0
10:48:21,16560,8,0,1,0,0,0,0
10:48:22,16560,2,0,1,0,0,0,0
10:48:22,16560,6,0,1,0,0,0,0
10:48:23,16560,0,0,1,0,0,0,0
10:48:23,16560,2,0,1,0,0,0,0
10:48:24,16560,2,0,1,0,0,0,0
10:48:24,16560,4,0,1,0,0,0,0
10:48:25,16560,2,0,1,0,0,0,0
10:48:25,16560,4,0,1,0,0,0,0
10:48:26,16560,2,0,1,0,0,0,0
10:48:26,16560,0,0,1,0,0,0,0
10:48:27,16565,2,0,1,0,0,0,0
10:48:27,16560,2,0,1,0,0,0,0
10:48:28,16560,0,0,1,0,0,0,0
10:48:28,16560,20,0,1,0,0,0,0
10:48:29,16560,2,0,1,0,0,0,0
10:48:29,16560,0,0,1,0,0,0,0
10:48:30,16560,0,0,1,0,0,0,0
10:48:30,16560,0,0,1,0,0,0,0
10:48:31,16565,8,0,1,0,0,0,0
10:48:31,16560,2,0,0,0,0,0,0
10:48:32,16560,0,0,0,0,0,0,0
10:48:32,16565,6,0,0,0,0,0,0
10:48:33,16560,6,0,0,0,0,0,0
10:48:33,16560,2,0,0,0,0,0,0
10:48:34,16565,64,0,0,0,0,0,0
10:48:34,16570,92,0,0,0,0,0,0
10:48:35,16570,4,0,0,0,0,0,0
10:48:35,16570,12,0,0,0,0,0,0
10:48:36,16575,100,0,0,0,0,0,0
10:48:36,16575,10,0,0,0,0,0,0
10:48:37,16575,22,0,0,0,0,0,0
10:48:37,16575,14,0,0,0,0,0,0
10:48:38,16575,2,0,0,0,0,0,0
10:48:38,16575,6,0,0,0,0,0,0
10:48:39,16575,2,0,0,0,0,0,0
10:48:39,16575,0,0,0,0,0,0,0
10:48:40,16575,12,0,0,0,0,0,0
10:48:40,16575,4,0,0,0,0,0,0
10:48:41,16575,26,0,0,0,0,0,0
10:48:41,16575,42,0,0,0,0,0,0
10:48:42,16575,8,0,0,0,0,0,0
10:48:42,16575,6,0,0,0,0,0,0
10:48:43,16575,12,0,0,0,0,0,0
10:48:43,16570,12,0,0,0,0,0,0
10:48:44,16580,10,0,0,0,0,0,0
10:48:44,16580,0,0,0,0,0,0,0
10:48:45,16570,2,0,0,0,0,0,0
10:48:45,16575,6,0,0,0,0,0,0
10:48:46,16575,10,0,0,0,0,0,0
10:48:46,16570,18,0,0,0,0,0,0
10:48:47,16570,0,0,0,0,0,0,0
10:48:47,16575,6,0,0,0,0,0,0
10:48:48,16575,8,0,0,0,0,0,0
10:48:48,16575,2,0,0,0,0,0,0
10:48:49,16570,8,0,0,0,0,0,0
10:48:49,16575,4,0,0,0,0,0,0
10:48:50,16575,44,0,0,0,0,0,0
10:48:50,16575,4,0,0,0,0,0,0
10:48:51,16575,16,0,0,0,0,0,0
10:48:51,16575,30,0,0,0,0,0,0
10:48:52,16575,0,0,0,0,0,0,0
10:48:52,16575,12,0,0,0,0,0,0
10:48:53,16570,4,0,0,0,0,0,0
10:48:53,16580,10,0,0,0,0,0,0
10:48:54,16580,0,0,0,0,0,0,0
10:48:54,16575,2,0,0,0,0,0,0
10:48:55,16580,16,0,0,0,0,0,0
10:48:55,16580,188,0,0,0,0,0,0
10:48:56,16585,104,1,0,1,0,1,0
10:48:56,16585,92,1,0,1,0,1,0
10:48:57,16585,52,1,0,1,0,1,0
10:48:57,16585,4,1,0,1,0,1,0
10:48:58,16585,8,1,0,1,0,1,0
10:48:58,16585,60,1,0,1,0,1,0
10:48:59,16590,20,1,0,1,0,1,0
10:48:59,16590,26,1,0,1,0,1,0
10:49:00,16590,4,1,0,1,0,1,0
10:49:00,16585,40,1,0,1,0,1,0
10:49:01,16580,30,1,0,1,0,1,0
10:49:01,16585,36,1,0,1,0,1,0
10:49:02,16580,28,1,0,1,0,1,0
10:49:02,16580,14,1,0,1,0,1,0
10:49:03,16580,4,1,0,1,0,1,0
10:49:03,16580,12,1,0,1,0,1,0
10:49:04,16580,2,1,0,1,0,1,0
10:49:04,16580,10,1,0,1,0,1,0
10:49:05,16575,20,1,0,1,0,1,0
10:49:05,16580,6,1,0,1,0,1,0
10:49:06,16580,0,1,0,1,0,1,0
10:49:06,16580,8,1,0,1,0,1,0
10:49:07,16575,14,1,0,1,0,1,0
10:49:07,16575,20,1,0,1,0,1,0
10:49:08,16575,12,1,0,1,0,1,0
10:49:08,16575,102,1,0,1,0,1,0
10:49:09,16575,14,1,0,1,0,1,0
10:49:09,16570,8,1,0,1,0,1,0
10:49:10,16575,2,1,0,1,0,1,0
10:49:10,16575,0,1,0,1,0,1,0
10:49:11,16575,2,1,0,1,0,0,0
10:49:11,16575,2,1,0,1,0,0,0
10:49:12,16575,4,1,0,1,0,0,0
10:49:12,16575,4,1,0,1,0,0,0
10:49:13,16575,0,1,0,1,0,0,0
10:49:13,16575,0,1,0,1,0,0,0
10:49:14,16570,4,1,0,1,0,0,0
10:49:14,16575,10,1,0,1,0,0,0
10:49:15,16575,0,1,0,1,0,0,0
10:49:15,16575,30,1,0,1,0,0,0
10:49:16,16580,2,1,0,1,0,0,0
10:49:16,16575,4,1,0,1,0,0,0
10:49:17,16575,8,1,0,1,0,0,0
10:49:17,16575,102,1,0,1,0,0,0
10:49:18,16575,6,1,0,1,0,0,0
10:49:18,16575,0,1,0,1,0,0,0
10:49:19,16575,10,1,0,1,0,0,0
10:49:19,16575,28,1,0,1,0,0,0
10:49:20,16575,4,1,0,1,0,0,0
10:49:20,16580,2,1,0,1,0,0,0
10:49:21,16580,0,1,0,1,0,0,0
10:49:21,16580,0,1,0,1,0,0,0
10:49:22,16575,6,1,0,1,0,0,0
10:49:22,16575,2,1,0,1,0,0,0
10:49:23,16575,4,1,0,1,0,0,0
10:49:23,16575,0,1,0,1,0,0,0
10:49:24,16575,46,1,0,1,0,0,0
10:49:24,16575,2,1,0,1,0,0,0
10:49:25,16570,2,1,0,1,0,0,0
10:49:25,16570,0,1,0,1,0,0,0
10:49:26,16570,4,1,0,1,0,0,0
10:49:26,16570,0,1,0,1,0,0,0
10:49:27,16575,4,1,0,1,0,0,0
10:49:27,16575,46,1,0,1,0,0,0
10:49:28,16575,28,1,0,1,0,0,0
10:49:28,16575,4,1,0,1,0,0,0
10:49:29,16575,0,1,0,1,0,0,0
10:49:29,16575,0,1,0,1,0,0,0
10:49:30,16570,10,1,0,1,0,0,0
10:49:30,16570,0,1,0,1,0,0,0
10:49:31,16575,2,1,0,1,0,0,0
